Elapsed_time	ECG
       0.000	 -0.720
       0.004	 -0.715
       0.008	 -0.710
       0.012	 -0.703
       0.016	 -0.695
       0.020	 -0.682
       0.024	 -0.670
       0.028	 -0.650
       0.032	 -0.635
       0.036	 -0.613
       0.040	 -0.590
       0.044	 -0.552
       0.048	 -0.515
       0.052	 -0.475
       0.056	 -0.435
       0.060	 -0.398
       0.064	 -0.357
       0.068	 -0.318
       0.072	 -0.273
       0.076	 -0.220
       0.080	 -0.168
       0.084	 -0.122
       0.088	 -0.085
       0.092	 -0.052
       0.096	 -0.018
       0.100	  0.028
       0.104	  0.052
       0.108	  0.070
       0.112	  0.092
       0.116	  0.105
       0.120	  0.117
       0.124	  0.125
       0.128	  0.135
       0.132	  0.138
       0.136	  0.142
       0.140	  0.138
       0.144	  0.138
       0.148	  0.142
       0.152	  0.147
       0.156	  0.138
       0.160	  0.130
       0.164	  0.125
       0.168	  0.130
       0.172	  0.135
       0.176	  0.155
       0.180	  0.180
       0.184	  0.207
       0.188	  0.228
       0.192	  0.245
       0.196	  0.268
       0.200	  0.300
       0.204	  0.333
       0.208	  0.352
       0.212	  0.370
       0.216	  0.362
       0.220	  0.343
       0.224	  0.312
       0.228	  0.297
       0.232	  0.280
       0.236	  0.265
       0.240	  0.223
       0.244	  0.168
       0.248	  0.085
       0.252	  0.000
       0.256	 -0.083
       0.260	 -0.135
       0.264	 -0.168
       0.268	 -0.190
       0.272	 -0.212
       0.276	 -0.228
       0.280	 -0.233
       0.284	 -0.235
       0.288	 -0.240
       0.292	 -0.247
       0.296	 -0.245
       0.300	 -0.235
       0.304	 -0.235
       0.308	 -0.240
       0.312	 -0.235
       0.316	 -0.228
       0.320	 -0.223
       0.324	 -0.220
       0.328	 -0.203
       0.332	 -0.195
       0.336	 -0.188
       0.340	 -0.180
       0.344	 -0.170
       0.348	 -0.158
       0.352	 -0.150
       0.356	 -0.147
       0.360	 -0.135
       0.364	 -0.115
       0.368	 -0.090
       0.372	 -0.083
       0.376	 -0.072
       0.380	 -0.052
       0.384	  0.005
       0.388	  0.092
       0.392	  0.280
       0.396	  0.512
       0.400	  0.767
       0.404	  1.020
       0.408	  1.202
       0.412	  1.317
       0.416	  1.385
       0.420	  1.425
       0.424	  1.415
       0.428	  1.350
       0.432	  1.248
       0.436	  1.097
       0.440	  0.840
       0.444	  0.570
       0.448	  0.320
       0.452	  0.105
       0.456	  0.013
       0.460	  0.000
       0.464	 -0.018
       0.468	 -0.060
       0.472	 -0.147
       0.476	 -0.265
       0.480	 -0.385
       0.484	 -0.515
       0.488	 -0.677
       0.492	 -0.797
       0.496	 -0.838
       0.500	 -0.830
       0.504	 -0.787
       0.508	 -0.743
       0.512	 -0.715
       0.516	 -0.695
       0.520	 -0.677
       0.524	 -0.667
       0.528	 -0.650
       0.532	 -0.650
       0.536	 -0.650
       0.540	 -0.655
       0.544	 -0.645
       0.548	 -0.635
       0.552	 -0.618
       0.556	 -0.598
       0.560	 -0.560
       0.564	 -0.520
       0.568	 -0.492
       0.572	 -0.463
       0.576	 -0.430
       0.580	 -0.395
       0.584	 -0.350
       0.588	 -0.310
       0.592	 -0.268
       0.596	 -0.220
       0.600	 -0.175
       0.604	 -0.138
       0.608	 -0.098
       0.612	 -0.058
       0.616	 -0.020
       0.620	  0.020
       0.624	  0.045
       0.628	  0.065
       0.632	  0.083
       0.636	  0.098
       0.640	  0.115
       0.644	  0.130
       0.648	  0.147
       0.652	  0.158
       0.656	  0.155
       0.660	  0.147
       0.664	  0.147
       0.668	  0.155
       0.672	  0.155
       0.676	  0.158
       0.680	  0.158
       0.684	  0.155
       0.688	  0.147
       0.692	  0.142
       0.696	  0.147
       0.700	  0.163
       0.704	  0.188
       0.708	  0.207
       0.712	  0.233
       0.716	  0.245
       0.720	  0.253
       0.724	  0.265
       0.728	  0.300
       0.732	  0.338
       0.736	  0.365
       0.740	  0.378
       0.744	  0.383
       0.748	  0.365
       0.752	  0.350
       0.756	  0.320
       0.760	  0.310
       0.764	  0.292
       0.768	  0.255
       0.772	  0.188
       0.776	  0.092
       0.780	  0.013
       0.784	 -0.052
       0.788	 -0.092
       0.792	 -0.125
       0.796	 -0.142
       0.800	 -0.155
       0.804	 -0.168
       0.808	 -0.168
       0.812	 -0.170
       0.816	 -0.170
       0.820	 -0.170
       0.824	 -0.170
       0.828	 -0.163
       0.832	 -0.163
       0.836	 -0.155
       0.840	 -0.155
       0.844	 -0.150
       0.848	 -0.142
       0.852	 -0.135
       0.856	 -0.125
       0.860	 -0.117
       0.864	 -0.115
       0.868	 -0.105
