   Elapsed_time	ECG
       0.000	 -0.050
       0.004	  0.013
       0.008	  0.025
       0.012	  0.045
       0.016	  0.065
       0.020	  0.115
       0.024	  0.122
       0.028	  0.122
       0.032	  0.125
       0.036	  0.150
       0.040	  0.195
       0.044	  0.278
       0.048	  0.330
       0.052	  0.345
       0.056	  0.350
       0.060	  0.320
       0.064	  0.320
       0.068	  0.292
       0.072	  0.260
       0.076	  0.305
       0.080	  0.318
       0.084	  0.338
       0.088	  0.333
       0.092	  0.305
       0.096	  0.265
       0.100	  0.200
       0.104	  0.135
       0.108	  0.098
       0.112	  0.105
       0.116	  0.098
       0.120	  0.125
       0.124	  0.200
       0.128	  0.273
       0.132	  0.330
       0.136	  0.365
       0.140	  0.362
       0.144	  0.338
       0.148	  0.265
       0.152	  0.212
       0.156	  0.158
       0.160	  0.098
       0.164	  0.045
       0.168	  0.005
       0.172	 -0.058
       0.176	 -0.070
       0.180	 -0.090
       0.184	 -0.117
       0.188	 -0.105
       0.192	 -0.130
       0.196	 -0.098
       0.200	 -0.052
       0.204	  0.000
       0.208	  0.005
       0.212	  0.013
       0.216	  0.060
       0.220	  0.092
       0.224	  0.122
       0.228	  0.142
       0.232	  0.110
       0.236	  0.033
       0.240	 -0.037
       0.244	  0.018
       0.248	  0.033
       0.252	  0.018
       0.256	 -0.083
       0.260	 -0.147
       0.264	 -0.190
       0.268	 -0.158
       0.272	 -0.110
       0.276	 -0.122
       0.280	 -0.125
       0.284	 -0.138
       0.288	 -0.147
       0.292	 -0.122
       0.296	 -0.065
       0.300	 -0.060
       0.304	  0.000
       0.308	  0.013
       0.312	  0.033
       0.316	  0.058
       0.320	  0.163
       0.324	  0.285
       0.328	  0.320
       0.332	  0.320
       0.336	  0.305
       0.340	  0.220
       0.344	  0.125
       0.348	  0.007
       0.352	 -0.098
       0.356	 -0.150
       0.360	 -0.170
       0.364	 -0.180
       0.368	 -0.168
       0.372	 -0.147
       0.376	 -0.135
       0.380	 -0.105
       0.384	 -0.085
       0.388	 -0.090
       0.392	 -0.117
       0.396	 -0.090
       0.400	 -0.102
       0.404	 -0.085
       0.408	 -0.065
       0.412	  0.000
       0.416	  0.058
       0.420	  0.125
       0.424	  0.125
       0.428	  0.117
       0.432	  0.072
       0.436	  0.052
       0.440	  0.058
       0.444	  0.028
       0.448	  0.072
       0.452	  0.065
       0.456	  0.037
       0.460	  0.045
       0.464	 -0.028
       0.468	 -0.060
       0.472	 -0.040
       0.476	 -0.025
       0.480	  0.013
       0.484	  0.007
       0.488	 -0.037
       0.492	 -0.025
       0.496	  0.060
       0.500	  0.115
       0.504	  0.207
       0.508	  0.233
       0.512	  0.268
       0.516	  0.305
       0.520	  0.338
       0.524	  0.320
       0.528	  0.273
       0.532	  0.150
       0.536	 -0.025
       0.540	 -0.223
       0.544	 -0.383
       0.548	 -0.515
       0.552	 -0.708
       0.556	 -0.895
       0.560	 -1.012
       0.564	 -1.145
       0.568	 -1.240
       0.572	 -0.995
       0.576	 -0.385
       0.580	  0.228
       0.584	  0.735
       0.588	  1.202
       0.592	  1.502
       0.596	  1.718
       0.600	  1.885
       0.604	  1.958
       0.608	  1.762
       0.612	  1.405
       0.616	  0.983
       0.620	  0.650
       0.624	  0.370
       0.628	  0.200
       0.632	  0.170
       0.636	  0.180
       0.640	  0.098
       0.644	  0.058
       0.648	  0.072
       0.652	  0.098
       0.656	  0.125
       0.660	  0.168
       0.664	  0.188
       0.668	  0.163
       0.672	  0.105
       0.676	  0.098
       0.680	  0.115
       0.684	  0.155
       0.688	  0.188
       0.692	  0.220
       0.696	  0.320
       0.700	  0.410
       0.704	  0.472
       0.708	  0.552
       0.712	  0.618
       0.716	  0.603
       0.720	  0.547
       0.724	  0.385
       0.728	  0.200
       0.732	  0.083
       0.736	  0.040
       0.740	  0.102
       0.744	  0.215
       0.748	  0.265
       0.752	  0.255
       0.756	  0.255
       0.760	  0.233
       0.764	  0.212
       0.768	  0.190
       0.772	  0.158
       0.776	  0.147
       0.780	  0.175
       0.784	  0.188
       0.788	  0.207
       0.792	  0.223
       0.796	  0.255
       0.800	  0.287
       0.804	  0.310
       0.808	  0.273
       0.812	  0.235
       0.816	  0.195
       0.820	  0.180
       0.824	  0.180
       0.828	  0.182
       0.832	  0.130
       0.836	  0.175
       0.840	  0.190
       0.844	  0.207
       0.848	  0.220
       0.852	  0.245
       0.856	  0.240
       0.860	  0.247
       0.864	  0.245
       0.868	  0.245
       0.872	  0.212
       0.876	  0.220
       0.880	  0.273
       0.884	  0.280
       0.888	  0.255
       0.892	  0.253
       0.896	  0.215
       0.900	  0.207
       0.904	  0.260
       0.908	  0.260
       0.912	  0.212
       0.916	  0.138
       0.920	  0.130
       0.924	  0.085
       0.928	  0.065
       0.932	  0.050
       0.936	  0.028
       0.940	  0.028
       0.944	  0.065
       0.948	  0.045
       0.952	 -0.050
       0.956	 -0.117
       0.960	 -0.070
       0.964	  0.045
