Elapsed_time	ECG
       0.000	 -0.195
       0.004	 -0.193
       0.008	 -0.182
       0.012	 -0.177
       0.016	 -0.165
       0.020	 -0.163
       0.024	 -0.155
       0.028	 -0.147
       0.032	 -0.138
       0.036	 -0.130
       0.040	 -0.117
       0.044	 -0.110
       0.048	 -0.098
       0.052	 -0.090
       0.056	 -0.080
       0.060	 -0.072
       0.064	 -0.060
       0.068	 -0.050
       0.072	 -0.040
       0.076	 -0.030
       0.080	 -0.020
       0.084	  0.000
       0.088	  0.007
       0.092	  0.037
       0.096	  0.450
       0.100	  0.260
       0.104	  0.102
       0.108	  0.015
       0.112	 -0.092
       0.116	 -0.072
       0.120	  0.040
       0.124	  0.062
       0.128	  0.000
       0.132	 -0.018
       0.136	  0.058
       0.140	  0.085
       0.144	  0.048
       0.148	  0.035
       0.152	  0.068
       0.156	  0.095
       0.160	  0.072
       0.164	  0.062
       0.168	  0.080
       0.172	  0.105
       0.176	  0.092
       0.180	  0.085
       0.184	  0.092
       0.188	  0.107
       0.192	  0.105
       0.196	  0.102
       0.200	  0.110
       0.204	  0.120
       0.208	  0.120
       0.212	  0.113
       0.216	  0.115
       0.220	  0.125
       0.224	  0.128
       0.228	  0.120
       0.232	  0.120
       0.236	  0.125
       0.240	  0.128
       0.244	  0.120
       0.248	  0.125
       0.252	  0.128
       0.256	  0.135
       0.260	  0.133
       0.264	  0.135
       0.268	  0.133
       0.272	  0.130
       0.276	  0.125
       0.280	  0.125
       0.284	  0.125
       0.288	  0.125
       0.292	  0.125
       0.296	  0.125
       0.300	  0.128
       0.304	  0.125
       0.308	  0.120
       0.312	  0.120
       0.316	  0.128
       0.320	  0.133
       0.324	  0.140
       0.328	  0.138
       0.332	  0.135
       0.336	  0.133
       0.340	  0.133
       0.344	  0.133
       0.348	  0.117
       0.352	  0.098
       0.356	  0.087
       0.360	  0.068
       0.364	  0.052
       0.368	  0.050
       0.372	  0.075
       0.376	  0.117
       0.380	  0.215
       0.384	  0.343
       0.388	  0.465
       0.392	  0.525
       0.396	  0.565
       0.400	  0.620
       0.404	  0.682
       0.408	  0.733
       0.412	  0.777
       0.416	  0.812
       0.420	  0.892
       0.424	  1.060
       0.428	  1.312
       0.432	  1.587
       0.436	  1.825
       0.440	  1.998
       0.444	  2.100
       0.448	  2.160
       0.452	  2.200
       0.456	  2.212
       0.460	  2.208
       0.464	  2.167
       0.468	  2.070
       0.472	  1.948
       0.476	  1.837
       0.480	  1.732
       0.484	  1.597
       0.488	  1.458
       0.492	  1.327
       0.496	  1.242
       0.500	  1.208
       0.504	  1.165
       0.508	  1.080
       0.512	  0.897
       0.516	  0.652
       0.520	  0.318
       0.524	 -0.062
       0.528	 -0.458
       0.532	 -0.833
       0.536	 -1.125
       0.540	 -1.295
       0.544	 -1.380
       0.548	 -1.407
       0.552	 -1.397
       0.556	 -1.385
       0.560	 -1.375
       0.564	 -1.373
       0.568	 -1.365
       0.572	 -1.365
       0.576	 -1.343
       0.580	 -1.302
       0.584	 -1.265
       0.588	 -1.232
       0.592	 -1.198
       0.596	 -1.155
       0.600	 -1.123
       0.604	 -1.085
       0.608	 -1.055
       0.612	 -1.008
       0.616	 -0.958
       0.620	 -0.922
       0.624	 -0.882
       0.628	 -0.860
       0.632	 -0.848
       0.636	 -0.815
       0.640	 -0.762
       0.644	 -0.743
       0.648	 -0.723
       0.652	 -0.700
       0.656	 -0.675
       0.660	 -0.667
       0.664	 -0.652
       0.668	 -0.632
       0.672	 -0.608
       0.676	 -0.600
       0.680	 -0.590
       0.684	 -0.583
       0.688	 -0.565
       0.692	 -0.532
       0.696	 -0.490
       0.700	 -0.465
       0.704	 -0.455
       0.708	 -0.463
       0.712	 -0.455
       0.716	 -0.445
       0.720	 -0.432
       0.724	 -0.420
       0.728	 -0.398
       0.732	 -0.385
       0.736	 -0.378
       0.740	 -0.367
       0.744	 -0.357
       0.748	 -0.340
       0.752	 -0.333
       0.756	 -0.328
       0.760	 -0.320
       0.764	 -0.310
       0.768	 -0.295
       0.772	 -0.282
       0.776	 -0.245
       0.780	  0.255
       0.784	  0.060
       0.788	 -0.138
       0.792	 -0.245
       0.796	 -0.345
       0.800	 -0.323
       0.804	 -0.205
       0.808	 -0.180
       0.812	 -0.247
       0.816	 -0.250
       0.820	 -0.172
       0.824	 -0.130
       0.828	 -0.163
       0.832	 -0.182
       0.836	 -0.133
       0.840	 -0.095
       0.844	 -0.107
       0.848	 -0.115
       0.852	 -0.090
       0.856	 -0.058
       0.860	 -0.058
       0.864	 -0.068
       0.868	 -0.068
       0.872	 -0.048
       0.876	 -0.028
       0.880	 -0.035
       0.884	  0.003
       0.888	  0.025
       0.892	  0.035
       0.896	  0.030
       0.900	  0.018
       0.904	 -0.020
       0.908	 -0.070
       0.912	 -0.117
       0.916	 -0.128
       0.920	 -0.083
       0.924	  0.028
       0.928	  0.177
       0.932	  0.375
       0.936	  0.565
       0.940	  0.748
       0.944	  0.938
       0.948	  1.107
       0.952	  1.195
       0.956	  1.238
       0.960	  1.330
       0.964	  1.430
       0.968	  1.433
       0.972	  1.320
       0.976	  1.040
       0.980	  0.620
       0.984	  0.310
       0.988	  0.177
       0.992	  0.110
       0.996	  0.043
       1.000	 -0.043
       1.004	 -0.158
       1.008	 -0.295
       1.012	 -0.468
       1.016	 -0.540
       1.020	 -0.510
       1.024	 -0.395
       1.028	 -0.223
       1.032	 -0.095
       1.036	 -0.045
       1.040	 -0.035
       1.044	 -0.025
       1.048	 -0.018
       1.052	 -0.022
       1.056	 -0.015
       1.060	  0.013
       1.064	  0.043
       1.068	  0.062
       1.072	  0.060
       1.076	  0.060
       1.080	  0.083
       1.084	  0.092
       1.088	  0.102
       1.092	  0.098
       1.096	  0.092
       1.100	  0.095
       1.104	  0.087
       1.108	  0.085
       1.112	  0.092
       1.116	  0.105
       1.120	  0.090
       1.124	  0.087
       1.128	  0.075
       1.132	  0.085
       1.136	  0.072
       1.140	  0.070
       1.144	  0.060
       1.148	  0.043
       1.152	  0.040
       1.156	  0.035
       1.160	  0.007
       1.164	  0.007
       1.168	  0.000
       1.172	 -0.022
       1.176	 -0.028
       1.180	 -0.045
       1.184	 -0.052
       1.188	 -0.068
       1.192	 -0.065
       1.196	 -0.058
       1.200	 -0.065
       1.204	 -0.092
       1.208	 -0.095
       1.212	 -0.087
       1.216	 -0.087
       1.220	 -0.083
       1.224	 -0.068
       1.228	 -0.068
       1.232	 -0.062
       1.236	 -0.062
       1.240	 -0.052
       1.244	 -0.058
       1.248	 -0.070
       1.252	 -0.075
       1.256	 -0.068
       1.260	 -0.070
       1.264	 -0.052
       1.268	 -0.058
       1.272	 -0.068
       1.276	 -0.092
       1.280	 -0.080
       1.284	 -0.060
       1.288	 -0.043
       1.292	 -0.037
       1.296	 -0.035
       1.300	 -0.045
       1.304	 -0.058
       1.308	 -0.058
       1.312	 -0.050
       1.316	 -0.043
       1.320	 -0.040
       1.324	 -0.048
       1.328	 -0.065
       1.332	 -0.065
       1.336	 -0.068
       1.340	 -0.050
       1.344	 -0.050
       1.348	 -0.060
       1.352	 -0.062
       1.356	 -0.065
       1.360	 -0.070
       1.364	 -0.065
       1.368	 -0.075
       1.372	 -0.087
       1.376	 -0.087
       1.380	 -0.068
       1.384	 -0.060
       1.388	 -0.058
       1.392	 -0.065
       1.396	 -0.052
       1.400	 -0.040
       1.404	 -0.028
       1.408	 -0.037
       1.412	 -0.065
       1.416	 -0.085
       1.420	 -0.075
       1.424	 -0.065
       1.428	 -0.058
       1.432	 -0.045
       1.436	 -0.040
       1.440	 -0.037
       1.444	 -0.045
       1.448	 -0.045
       1.452	 -0.028
       1.456	  0.003
       1.460	  0.020
       1.464	  0.427
       1.468	  0.245
       1.472	  0.087
       1.476	  0.000
       1.480	 -0.095
       1.484	 -0.085
       1.488	  0.022
       1.492	  0.043
       1.496	 -0.022
       1.500	 -0.035
       1.504	  0.035
       1.508	  0.062
       1.512	  0.028
       1.516	  0.007
       1.520	  0.037
       1.524	  0.068
       1.528	  0.045
       1.532	  0.030
       1.536	  0.045
       1.540	  0.065
       1.544	  0.060
       1.548	  0.050
       1.552	  0.060
       1.556	  0.075
       1.560	  0.072
       1.564	  0.070
       1.568	  0.070
       1.572	  0.087
       1.576	  0.087
       1.580	  0.087
       1.584	  0.090
       1.588	  0.095
       1.592	  0.098
       1.596	  0.098
       1.600	  0.105
       1.604	  0.110
       1.608	  0.113
       1.612	  0.117
       1.616	  0.117
       1.620	  0.125
       1.624	  0.130
       1.628	  0.130
       1.632	  0.133
       1.636	  0.133
       1.640	  0.138
       1.644	  0.138
       1.648	  0.142
       1.652	  0.142
       1.656	  0.152
       1.660	  0.147
       1.664	  0.152
       1.668	  0.155
       1.672	  0.163
       1.676	  0.165
       1.680	  0.172
       1.684	  0.175
       1.688	  0.177
       1.692	  0.177
       1.696	  0.180
       1.700	  0.182
       1.704	  0.185
       1.708	  0.188
       1.712	  0.193
       1.716	  0.195
       1.720	  0.198
       1.724	  0.200
       1.728	  0.195
       1.732	  0.200
       1.736	  0.200
       1.740	  0.198
       1.744	  0.195
       1.748	  0.188
       1.752	  0.185
       1.756	  0.193
       1.760	  0.185
       1.764	  0.185
       1.768	  0.170
       1.772	  0.165
       1.776	  0.175
       1.780	  0.188
       1.784	  0.215
       1.788	  0.255
