Elapsed_time	ECG
       0.000	 -0.253
       0.004	 -0.237
       0.008	 -0.210
       0.012	 -0.180
       0.016	 -0.155
       0.020	 -0.130
       0.024	 -0.117
       0.028	 -0.107
       0.032	 -0.090
       0.036	 -0.072
       0.040	 -0.068
       0.044	 -0.065
       0.048	 -0.058
       0.052	 -0.055
       0.056	 -0.060
       0.060	 -0.065
       0.064	 -0.058
       0.068	 -0.060
       0.072	 -0.060
       0.076	 -0.052
       0.080	 -0.058
       0.084	 -0.055
       0.088	 -0.050
       0.092	 -0.040
       0.096	 -0.033
       0.100	 -0.025
       0.104	 -0.013
       0.108	  0.005
       0.112	  0.015
       0.116	  0.020
       0.120	  0.018
       0.124	  0.028
       0.128	  0.028
       0.132	  0.043
       0.136	  0.055
       0.140	  0.058
       0.144	  0.065
       0.148	  0.075
       0.152	  0.083
       0.156	  0.087
       0.160	  0.098
       0.164	  0.105
       0.168	  0.110
       0.172	  0.117
       0.176	  0.130
       0.180	  0.142
       0.184	  0.155
       0.188	  0.170
       0.192	  0.193
       0.196	  0.210
       0.200	  0.228
       0.204	  0.245
       0.208	  0.263
       0.212	  0.268
       0.216	  0.253
       0.220	  0.235
       0.224	  0.215
       0.228	  0.210
       0.232	  0.230
       0.236	  0.263
       0.240	  0.305
       0.244	  0.335
       0.248	  0.380
       0.252	  0.432
       0.256	  0.500
       0.260	  0.568
       0.264	  0.630
       0.268	  0.662
       0.272	  0.672
       0.276	  0.665
       0.280	  0.645
       0.284	  0.618
       0.288	  0.552
       0.292	  0.485
       0.296	  0.400
       0.300	  0.320
       0.304	  0.253
       0.308	  0.190
       0.312	  0.125
       0.316	  0.080
       0.320	  0.058
       0.324	  0.052
       0.328	  0.055
       0.332	  0.050
       0.336	  0.045
       0.340	  0.037
       0.344	  0.035
       0.348	  0.033
       0.352	  0.028
       0.356	  0.028
       0.360	  0.025
       0.364	  0.030
       0.368	  0.037
       0.372	  0.045
       0.376	  0.062
       0.380	  0.058
       0.384	 -0.035
       0.388	 -0.168
       0.392	 -0.333
       0.396	 -0.562
       0.400	 -0.807
       0.404	 -0.922
       0.408	 -0.950
       0.412	 -0.757
       0.416	 -0.220
       0.420	  0.545
       0.424	  1.198
       0.428	  1.690
       0.432	  2.060
       0.436	  2.208
       0.440	  2.188
       0.444	  2.130
       0.448	  2.030
       0.452	  1.875
       0.456	  1.730
       0.460	  1.640
       0.464	  1.575
       0.468	  1.492
       0.472	  1.350
       0.476	  1.145
       0.480	  0.958
       0.484	  0.787
       0.488	  0.635
       0.492	  0.485
       0.496	  0.307
       0.500	  0.087
       0.504	 -0.135
       0.508	 -0.287
       0.512	 -0.405
       0.516	 -0.515
       0.520	 -0.590
       0.524	 -0.598
       0.528	 -0.605
       0.532	 -0.615
       0.536	 -0.593
       0.540	 -0.520
       0.544	 -0.443
       0.548	 -0.395
       0.552	 -0.365
       0.556	 -0.343
       0.560	 -0.323
       0.564	 -0.305
       0.568	 -0.297
