Elapsed_time	ECG
       0.000	  1.205
       0.004	  1.530
       0.008	  1.845
       0.012	  2.070
       0.016	  2.243
       0.020	  2.220
       0.024	  1.917
       0.028	  1.288
       0.032	  0.647
       0.036	  0.198
       0.040	 -0.055
       0.044	 -0.122
       0.048	 -0.133
       0.052	 -0.180
       0.056	 -0.233
       0.060	 -0.230
       0.064	 -0.195
       0.068	 -0.203
       0.072	 -0.240
       0.076	 -0.247
       0.080	 -0.225
       0.084	 -0.223
       0.088	 -0.250
       0.092	 -0.255
       0.096	 -0.242
       0.100	 -0.240
       0.104	 -0.258
       0.108	 -0.265
       0.112	 -0.260
       0.116	 -0.253
       0.120	 -0.258
       0.124	 -0.265
       0.128	 -0.268
       0.132	 -0.265
       0.136	 -0.270
       0.140	 -0.280
       0.144	 -0.282
       0.148	 -0.275
       0.152	 -0.280
       0.156	 -0.282
       0.160	 -0.287
       0.164	 -0.287
       0.168	 -0.290
       0.172	 -0.292
       0.176	 -0.295
       0.180	 -0.297
       0.184	 -0.297
       0.188	 -0.302
       0.192	 -0.302
       0.196	 -0.302
       0.200	 -0.305
       0.204	 -0.310
       0.208	 -0.310
       0.212	 -0.318
       0.216	 -0.315
       0.220	 -0.318
       0.224	 -0.320
       0.228	 -0.325
       0.232	 -0.325
       0.236	 -0.328
       0.240	 -0.328
       0.244	 -0.330
       0.248	 -0.333
       0.252	 -0.335
       0.256	 -0.333
       0.260	 -0.333
       0.264	 -0.330
       0.268	 -0.323
       0.272	 -0.320
       0.276	 -0.312
       0.280	 -0.302
       0.284	 -0.290
       0.288	 -0.280
       0.292	 -0.265
       0.296	 -0.253
       0.300	 -0.237
       0.304	 -0.215
       0.308	 -0.193
       0.312	 -0.172
       0.316	 -0.152
       0.320	 -0.135
       0.324	 -0.110
       0.328	 -0.085
       0.332	 -0.055
       0.336	 -0.030
       0.340	  0.005
       0.344	  0.020
       0.348	  0.037
       0.352	  0.050
       0.356	  0.060
       0.360	  0.068
       0.364	  0.077
       0.368	  0.083
       0.372	  0.087
       0.376	  0.085
       0.380	  0.085
       0.384	  0.083
       0.388	  0.077
       0.392	  0.070
       0.396	  0.068
       0.400	  0.065
       0.404	  0.060
       0.408	  0.060
       0.412	  0.058
       0.416	  0.055
       0.420	  0.055
       0.424	  0.050
       0.428	  0.045
       0.432	  0.043
       0.436	  0.040
       0.440	  0.043
       0.444	  0.043
       0.448	  0.048
       0.452	  0.048
       0.456	  0.048
       0.460	  0.040
       0.464	  0.040
       0.468	  0.040
       0.472	  0.040
       0.476	  0.043
       0.480	  0.045
       0.484	  0.045
       0.488	  0.040
       0.492	  0.040
       0.496	  0.040
       0.500	  0.040
       0.504	  0.040
       0.508	  0.040
       0.512	  0.037
       0.516	  0.043
       0.520	  0.223
       0.524	  0.113
       0.528	  0.045
       0.532	  0.025
       0.536	 -0.025
       0.540	  0.000
       0.544	  0.040
       0.548	  0.045
       0.552	  0.018
       0.556	  0.018
       0.560	  0.043
       0.564	  0.055
       0.568	  0.040
       0.572	  0.045
       0.576	  0.070
       0.580	  0.083
       0.584	  0.077
       0.588	  0.068
       0.592	  0.077
       0.596	  0.095
       0.600	  0.098
       0.604	  0.100
       0.608	  0.117
       0.612	  0.130
       0.616	  0.147
       0.620	  0.150
       0.624	  0.142
       0.628	  0.130
       0.632	  0.117
       0.636	  0.098
       0.640	  0.090
       0.644	  0.077
       0.648	  0.060
       0.652	  0.043
