Elapsed_time	ECG
      0.000	  0.725
      0.004	  0.730
      0.008	  0.700
      0.012	  0.710
      0.016	  0.720
      0.020	  0.715
      0.024	  0.735
      0.028	  0.730
      0.032	  0.715
      0.036	  0.700
      0.040	  0.710
      0.044	  0.710
      0.048	  0.705
      0.052	  0.725
      0.056	  0.730
      0.060	  0.740
      0.064	  0.740
      0.068	  0.740
      0.072	  0.730
      0.076	  0.715
      0.080	  0.725
      0.084	  0.725
      0.088	  0.745
      0.092	  0.745
      0.096	  0.730
      0.100	  0.725
      0.104	  0.725
      0.108	  0.725
      0.112	  0.720
      0.116	  0.720
      0.120	  0.725
      0.124	  0.740
      0.128	  0.735
      0.132	  0.745
      0.136	  0.720
      0.140	  0.715
      0.144	  0.715
      0.148	  0.745
      0.152	  0.735
      0.156	  0.740
      0.160	  0.735
      0.164	  0.725
      0.168	  0.735
      0.172	  0.705
      0.176	  0.705
      0.180	  0.710
      0.184	  0.720
      0.188	  0.740
      0.192	  0.720
      0.196	  0.715
      0.200	  0.700
      0.204	  0.700
      0.208	  0.695
      0.212	  0.700
      0.216	  0.705
      0.220	  0.710
      0.224	  0.705
      0.228	  0.710
      0.232	  0.710
      0.236	  0.690
      0.240	  0.690
      0.244	  0.680
      0.248	  0.680
      0.252	  0.700
      0.256	  0.695
      0.260	  0.705
      0.264	  0.695
      0.268	  0.685
      0.272	  0.665
      0.276	  0.675
      0.280	  0.665
      0.284	  0.685
      0.288	  0.680
      0.292	  0.685
      0.296	  0.670
      0.300	  0.655
      0.304	  0.660
      0.308	  0.640
      0.312	  0.635
      0.316	  0.650
      0.320	  0.660
      0.324	  0.645
      0.328	  0.645
      0.332	  0.625
      0.336	  0.625
      0.340	  0.620
      0.344	  0.610
      0.348	  0.625
      0.352	  0.630
      0.356	  0.630
      0.360	  0.635
      0.364	  0.620
      0.368	  0.610
      0.372	  0.590
      0.376	  0.610
      0.380	  0.600
      0.384	  0.605
      0.388	  0.610
      0.392	  0.610
      0.396	  0.610
      0.400	  0.605
      0.404	  0.580
      0.408	  0.580
      0.412	  0.585
      0.416	  0.595
      0.420	  0.595
      0.424	  0.595
      0.428	  0.595
      0.432	  0.595
      0.436	  0.595
      0.440	  0.580
      0.444	  0.575
      0.448	  0.585
      0.452	  0.585
      0.456	  0.595
      0.460	  0.600
      0.464	  0.580
      0.468	  0.575
      0.472	  0.570
      0.476	  0.555
      0.480	  0.560
      0.484	  0.570
      0.488	  0.580
      0.492	  0.580
      0.496	  0.565
      0.500	  0.570
      0.504	  0.555
      0.508	  0.550
      0.512	  0.545
      0.516	  0.550
      0.520	  0.550
      0.524	  0.560
      0.528	  0.555
      0.532	  0.555
      0.536	  0.540
      0.540	  0.540
      0.544	  0.530
      0.548	  0.540
      0.552	  0.550
      0.556	  0.555
      0.560	  0.575
      0.564	  0.555
      0.568	  0.555
      0.572	  0.535
      0.576	  0.540
      0.580	  0.540
      0.584	  0.560
      0.588	  0.555
      0.592	  0.560
      0.596	  0.550
      0.600	  0.550
      0.604	  0.550
      0.608	  0.540
      0.612	  0.530
      0.616	  0.535
      0.620	  0.540
      0.624	  0.535
      0.628	  0.555
      0.632	  0.555
      0.636	  0.525
      0.640	  0.525
      0.644	  0.535
      0.648	  0.545
      0.652	  0.540
      0.656	  0.560
      0.660	  0.550
      0.664	  0.555
      0.668	  0.550
      0.672	  0.540
      0.676	  0.535
      0.680	  0.540
      0.684	  0.530
      0.688	  0.535
      0.692	  0.535
      0.696	  0.525
      0.700	  0.515
      0.704	  0.485
      0.708	  0.485
      0.712	  0.465
      0.716	  0.455
      0.720	  0.470
      0.724	  0.475
      0.728	  0.470
      0.732	  0.480
      0.736	  0.480
      0.740	  0.475
      0.744	  0.475
      0.748	  0.485
      0.752	  0.475
      0.756	  0.480
      0.760	  0.460
      0.764	  0.455
      0.768	  0.450
      0.772	  0.445
      0.776	  0.420
      0.780	  0.410
      0.784	  0.395
      0.788	  0.360
      0.792	  0.320
      0.796	  0.280
      0.800	  0.265
      0.804	  0.235
      0.808	  0.220
      0.812	  0.215
      0.816	  0.210
      0.820	  0.215
      0.824	  0.230
      0.828	  0.250
      0.832	  0.255
      0.836	  0.270
      0.840	  0.275
      0.844	  0.280
      0.848	  0.295
      0.852	  0.290
      0.856	  0.290
      0.860	  0.295
      0.864	  0.300
      0.868	  0.290
      0.872	  0.310
      0.876	  0.325
      0.880	  0.345
      0.884	  0.380
      0.888	  0.395
      0.892	  0.415
      0.896	  0.425
      0.900	  0.425
      0.904	  0.435
      0.908	  0.440
      0.912	  0.460
      0.916	  0.470
      0.920	  0.485
      0.924	  0.490
      0.928	  0.475
      0.932	  0.470
      0.936	  0.465
      0.940	  0.450
      0.944	  0.430
      0.948	  0.450
      0.952	  0.455
      0.956	  0.460
      0.960	  0.465
      0.964	  0.460
      0.968	  0.440
      0.972	  0.425
      0.976	  0.415
      0.980	  0.420
      0.984	  0.430
      0.988	  0.420
      0.992	  0.420
      0.996	  0.410
      1.000	  0.405
      1.004	  0.395
      1.008	  0.385
      1.012	  0.365
      1.016	  0.380
      1.020	  0.385
      1.024	  0.385
