Elapsed_time	ECG
       0.000	  1.000
       0.004	  0.988
       0.008	  0.975
       0.012	  0.975
       0.016	  0.938
       0.020	  0.900
       0.024	  0.887
       0.028	  0.900
       0.032	  0.925
       0.036	  0.950
       0.040	  0.963
       0.044	  0.963
       0.048	  0.988
       0.052	  1.000
       0.056	  1.000
       0.060	  1.000
       0.064	  1.012
       0.068	  1.025
       0.072	  1.050
       0.076	  1.075
       0.080	  1.087
       0.084	  1.087
       0.088	  1.075
       0.092	  1.038
       0.096	  1.038
       0.100	  1.075
       0.104	  1.100
       0.108	  1.100
       0.112	  1.100
       0.116	  1.087
       0.120	  1.087
       0.124	  1.075
       0.128	  1.062
       0.132	  1.050
       0.136	  1.075
       0.140	  1.100
       0.144	  1.125
       0.148	  1.125
       0.152	  1.113
       0.156	  1.100
       0.160	  1.087
       0.164	  1.050
       0.168	  1.025
       0.172	  1.000
       0.176	  1.012
       0.180	  1.087
       0.184	  1.200
       0.188	  1.363
       0.192	  1.562
       0.196	  1.800
       0.200	  2.050
       0.204	  2.275
       0.208	  2.400
       0.212	  2.350
       0.216	  2.075
       0.220	  1.650
       0.224	  1.200
       0.228	  0.875
       0.232	  0.675
       0.236	  0.600
       0.240	  0.600
       0.244	  0.650
       0.248	  0.688
       0.252	  0.713
       0.256	  0.738
       0.260	  0.713
       0.264	  0.688
       0.268	  0.675
       0.272	  0.637
       0.276	  0.588
       0.280	  0.575
       0.284	  0.575
       0.288	  0.588
       0.292	  0.600
       0.296	  0.562
       0.300	  0.487
       0.304	  0.463
       0.308	  0.450
       0.312	  0.450
       0.316	  0.450
       0.320	  0.463
       0.324	  0.450
       0.328	  0.438
       0.332	  0.438
       0.336	  0.463
       0.340	  0.487
       0.344	  0.487
       0.348	  0.500
       0.352	  0.512
       0.356	  0.512
       0.360	  0.525
       0.364	  0.537
       0.368	  0.575
       0.372	  0.588
       0.376	  0.588
       0.380	  0.588
       0.384	  0.575
       0.388	  0.588
       0.392	  0.625
       0.396	  0.675
       0.400	  0.688
       0.404	  0.688
       0.408	  0.675
       0.412	  0.637
       0.416	  0.600
       0.420	  0.600
       0.424	  0.600
       0.428	  0.613
       0.432	  0.613
       0.436	  0.637
       0.440	  0.650
       0.444	  0.650
       0.448	  0.625
       0.452	  0.625
       0.456	  0.613
       0.460	  0.613
       0.464	  0.613
       0.468	  0.625
       0.472	  0.625
       0.476	  0.600
       0.480	  0.588
       0.484	  0.575
       0.488	  0.562
