Elapsed_time	ECG
       0.000	  0.583
       0.004	  0.343
       0.008	  0.177
       0.012	  0.102
       0.016	  0.087
       0.020	  0.107
       0.024	  0.113
       0.028	  0.087
       0.032	  0.065
       0.036	  0.072
       0.040	  0.080
       0.044	  0.065
       0.048	  0.050
       0.052	  0.065
       0.056	  0.075
       0.060	  0.065
       0.064	  0.040
       0.068	  0.030
       0.072	  0.018
       0.076	 -0.022
       0.080	 -0.065
       0.084	 -0.102
       0.088	 -0.138
       0.092	 -0.177
       0.096	 -0.223
       0.100	 -0.263
       0.104	 -0.295
       0.108	 -0.328
       0.112	 -0.360
       0.116	 -0.388
       0.120	 -0.412
       0.124	 -0.435
       0.128	 -0.455
       0.132	 -0.475
       0.136	 -0.477
       0.140	 -0.475
       0.144	 -0.468
       0.148	 -0.465
       0.152	 -0.455
       0.156	 -0.450
       0.160	 -0.432
       0.164	 -0.420
       0.168	 -0.403
       0.172	 -0.388
       0.176	 -0.365
       0.180	 -0.357
       0.184	 -0.367
       0.188	 -0.395
       0.192	 -0.432
       0.196	 -0.487
       0.200	 -0.555
       0.204	 -0.610
       0.208	 -0.600
       0.212	 -0.537
       0.216	 -0.490
       0.220	 -0.477
       0.224	 -0.448
       0.228	 -0.417
       0.232	 -0.372
       0.236	 -0.270
       0.240	 -0.080
       0.244	  0.160
       0.248	  0.417
       0.252	  0.748
       0.256	  1.070
       0.260	  1.355
       0.264	  1.558
       0.268	  1.663
       0.272	  1.718
       0.276	  1.740
       0.280	  1.732
       0.284	  1.633
       0.288	  1.425
       0.292	  1.133
       0.296	  0.863
       0.300	  0.630
       0.304	  0.378
       0.308	  0.177
       0.312	  0.068
       0.316	  0.052
       0.320	  0.098
       0.324	  0.128
       0.328	  0.107
       0.332	  0.075
       0.336	  0.087
       0.340	  0.090
       0.344	  0.070
       0.348	  0.043
       0.352	  0.028
       0.356	 -0.020
       0.360	 -0.037
       0.364	 -0.068
       0.368	 -0.095
       0.372	 -0.128
       0.376	 -0.163
       0.380	 -0.225
       0.384	 -0.265
       0.388	 -0.300
       0.392	 -0.343
       0.396	 -0.388
       0.400	 -0.407
       0.404	 -0.422
       0.408	 -0.453
       0.412	 -0.497
       0.416	 -0.540
       0.420	 -0.565
       0.424	 -0.568
       0.428	 -0.547
       0.432	 -0.512
       0.436	 -0.475
       0.440	 -0.432
       0.444	 -0.385
       0.448	 -0.355
       0.452	 -0.323
       0.456	 -0.307
       0.460	 -0.268
       0.464	 -0.253
       0.468	 -0.275
       0.472	 -0.305
       0.476	 -0.343
       0.480	 -0.422
       0.484	 -0.507
       0.488	 -0.535
       0.492	 -0.465
       0.496	 -0.367
       0.500	 -0.292
       0.504	 -0.242
       0.508	 -0.215
       0.512	 -0.185
       0.516	 -0.117
       0.520	  0.000
       0.524	  0.177
       0.528	  0.378
       0.532	  0.627
       0.536	  0.925
       0.540	  1.230
       0.544	  1.525
       0.548	  1.732
       0.552	  1.820
       0.556	  1.850
       0.560	  1.857
       0.564	  1.808
       0.568	  1.688
       0.572	  1.468
       0.576	  1.188
       0.580	  0.922
       0.584	  0.700
       0.588	  0.465
       0.592	  0.278
       0.596	  0.170
       0.600	  0.152
       0.604	  0.163
       0.608	  0.152
       0.612	  0.133
       0.616	  0.110
       0.620	  0.113
       0.624	  0.128
       0.628	  0.117
       0.632	  0.087
       0.636	  0.065
       0.640	  0.058
       0.644	  0.037
       0.648	  0.007
       0.652	  0.000
       0.656	 -0.035
       0.660	 -0.080
       0.664	 -0.158
       0.668	 -0.242
       0.672	 -0.318
       0.676	 -0.372
       0.680	 -0.405
       0.684	 -0.432
       0.688	 -0.468
       0.692	 -0.510
       0.696	 -0.557
       0.700	 -0.585
       0.704	 -0.603
       0.708	 -0.590
       0.712	 -0.545
       0.716	 -0.497
       0.720	 -0.465
       0.724	 -0.435
       0.728	 -0.412
       0.732	 -0.395
       0.736	 -0.372
       0.740	 -0.352
       0.744	 -0.338
       0.748	 -0.330
       0.752	 -0.295
       0.756	 -0.273
       0.760	 -0.270
       0.764	 -0.270
       0.768	 -0.263
       0.772	 -0.253
       0.776	 -0.260
       0.780	 -0.250
       0.784	 -0.242
       0.788	 -0.247
       0.792	 -0.250
       0.796	 -0.292
       0.800	 -0.355
       0.804	 -0.435
       0.808	 -0.510
       0.812	 -0.497
       0.816	 -0.405
       0.820	 -0.315
       0.824	 -0.263
       0.828	 -0.198
       0.832	 -0.115
       0.836	  0.003
       0.840	  0.120
       0.844	  0.300
       0.848	  0.517
       0.852	  0.740
       0.856	  1.085
       0.860	  1.448
       0.864	  1.718
       0.868	  1.933
       0.872	  2.070
       0.876	  2.140
       0.880	  2.123
       0.884	  1.998
       0.888	  1.732
       0.892	  1.413
       0.896	  1.060
       0.900	  0.800
       0.904	  0.575
       0.908	  0.323
       0.912	  0.110
       0.916	 -0.025
       0.920	 -0.037
       0.924	  0.043
       0.928	  0.113
       0.932	  0.107
       0.936	  0.083
       0.940	  0.068
       0.944	  0.080
       0.948	  0.068
       0.952	  0.058
       0.956	  0.030
       0.960	 -0.022
       0.964	 -0.062
       0.968	 -0.102
       0.972	 -0.140
       0.976	 -0.155
       0.980	 -0.182
       0.984	 -0.233
       0.988	 -0.292
       0.992	 -0.338
       0.996	 -0.352
       1.000	 -0.350
       1.004	 -0.338
       1.008	 -0.340
       1.012	 -0.383
       1.016	 -0.432
       1.020	 -0.477
       1.024	 -0.490
       1.028	 -0.480
       1.032	 -0.477
       1.036	 -0.458
       1.040	 -0.450
       1.044	 -0.445
       1.048	 -0.407
       1.052	 -0.360
       1.056	 -0.312
       1.060	 -0.260
       1.064	 -0.225
       1.068	 -0.195
       1.072	 -0.182
       1.076	 -0.155
       1.080	 -0.120
       1.084	 -0.087
       1.088	 -0.080
       1.092	 -0.115
       1.096	 -0.180
       1.100	 -0.260
       1.104	 -0.360
       1.108	 -0.490
       1.112	 -0.583
       1.116	 -0.552
       1.120	 -0.445
       1.124	 -0.378
       1.128	 -0.350
       1.132	 -0.315
       1.136	 -0.233
       1.140	 -0.130
       1.144	  0.028
       1.148	  0.200
       1.152	  0.395
       1.156	  0.652
       1.160	  0.983
       1.164	  1.282
       1.168	  1.558
       1.172	  1.772
       1.176	  1.893
       1.180	  1.975
       1.184	  2.015
       1.188	  1.958
       1.192	  1.790
       1.196	  1.512
       1.200	  1.155
       1.204	  0.848
       1.208	  0.605
       1.212	  0.355
       1.216	  0.150
       1.220	  0.007
       1.224	 -0.028
       1.228	  0.040
       1.232	  0.065
       1.236	  0.052
       1.240	  0.043
       1.244	  0.070
       1.248	  0.098
       1.252	  0.085
       1.256	  0.043
       1.260	  0.025
       1.264	  0.020
       1.268	  0.015
       1.272	  0.005
       1.276	  0.000
       1.280	 -0.048
       1.284	 -0.115
       1.288	 -0.195
       1.292	 -0.247
       1.296	 -0.295
       1.300	 -0.350
       1.304	 -0.427
       1.308	 -0.492
       1.312	 -0.532
       1.316	 -0.542
       1.320	 -0.545
       1.324	 -0.565
       1.328	 -0.588
       1.332	 -0.590
       1.336	 -0.580
       1.340	 -0.568
       1.344	 -0.557
       1.348	 -0.552
       1.352	 -0.530
       1.356	 -0.497
       1.360	 -0.465
       1.364	 -0.425
       1.368	 -0.400
       1.372	 -0.388
       1.376	 -0.385
       1.380	 -0.380
       1.384	 -0.360
       1.388	 -0.357
       1.392	 -0.350
       1.396	 -0.343
       1.400	 -0.350
       1.404	 -0.343
       1.408	 -0.330
       1.412	 -0.318
       1.416	 -0.328
       1.420	 -0.350
       1.424	 -0.385
       1.428	 -0.430
       1.432	 -0.497
       1.436	 -0.575
       1.440	 -0.627
       1.444	 -0.580
       1.448	 -0.472
       1.452	 -0.398
       1.456	 -0.333
       1.460	 -0.263
       1.464	 -0.200
       1.468	 -0.120
       1.472	  0.000
       1.476	  0.170
       1.480	  0.395
       1.484	  0.688
       1.488	  1.040
       1.492	  1.330
       1.496	  1.535
       1.500	  1.710
       1.504	  1.835
       1.508	  1.935
       1.512	  1.952
       1.516	  1.808
       1.520	  1.560
       1.524	  1.272
       1.528	  0.988
       1.532	  0.740
       1.536	  0.470
       1.540	  0.203
       1.544	  0.022
       1.548	 -0.060
       1.552	 -0.058
       1.556	 -0.050
       1.560	 -0.058
       1.564	 -0.085
       1.568	 -0.090
       1.572	 -0.080
       1.576	 -0.085
       1.580	 -0.110
       1.584	 -0.117
       1.588	 -0.115
       1.592	 -0.110
       1.596	 -0.128
       1.600	 -0.155
       1.604	 -0.175
       1.608	 -0.193
       1.612	 -0.215
       1.616	 -0.250
       1.620	 -0.282
       1.624	 -0.318
       1.628	 -0.372
       1.632	 -0.407
       1.636	 -0.420
       1.640	 -0.430
       1.644	 -0.443
       1.648	 -0.448
       1.652	 -0.458
       1.656	 -0.475
       1.660	 -0.480
       1.664	 -0.485
       1.668	 -0.477
       1.672	 -0.465
       1.676	 -0.435
       1.680	 -0.422
       1.684	 -0.410
       1.688	 -0.405
       1.692	 -0.388
       1.696	 -0.365
       1.700	 -0.350
       1.704	 -0.338
       1.708	 -0.323
       1.712	 -0.307
       1.716	 -0.300
       1.720	 -0.290
       1.724	 -0.275
       1.728	 -0.273
       1.732	 -0.287
       1.736	 -0.292
       1.740	 -0.307
       1.744	 -0.320
       1.748	 -0.345
       1.752	 -0.365
       1.756	 -0.398
       1.760	 -0.432
       1.764	 -0.485
       1.768	 -0.540
       1.772	 -0.613
       1.776	 -0.672
       1.780	 -0.660
       1.784	 -0.562
       1.788	 -0.477
       1.792	 -0.420
       1.796	 -0.340
       1.800	 -0.270
       1.804	 -0.200
       1.808	 -0.105
       1.812	  0.070
       1.816	  0.292
       1.820	  0.557
       1.824	  0.895
       1.828	  1.210
       1.832	  1.452
       1.836	  1.635
       1.840	  1.732
       1.844	  1.800
       1.848	  1.800
       1.852	  1.718
       1.856	  1.555
       1.860	  1.345
       1.864	  1.073
       1.868	  0.828
       1.872	  0.562
       1.876	  0.305
       1.880	  0.138
       1.884	  0.065
       1.888	  0.062
       1.892	  0.092
       1.896	  0.095
       1.900	  0.062
       1.904	  0.040
       1.908	  0.048
       1.912	  0.045
       1.916	  0.015
       1.920	 -0.022
       1.924	 -0.025
       1.928	 -0.040
       1.932	 -0.060
       1.936	 -0.072
       1.940	 -0.092
       1.944	 -0.117
       1.948	 -0.172
       1.952	 -0.233
       1.956	 -0.285
       1.960	 -0.312
       1.964	 -0.340
       1.968	 -0.365
       1.972	 -0.388
       1.976	 -0.417
       1.980	 -0.453
       1.984	 -0.492
       1.988	 -0.535
       1.992	 -0.565
       1.996	 -0.578
       2.000	 -0.583
       2.004	 -0.575
       2.008	 -0.542
       2.012	 -0.512
       2.016	 -0.485
       2.020	 -0.445
       2.024	 -0.405
       2.028	 -0.378
       2.032	 -0.360
       2.036	 -0.350
       2.040	 -0.338
       2.044	 -0.330
       2.048	 -0.320
       2.052	 -0.318
       2.056	 -0.323
       2.060	 -0.318
       2.064	 -0.312
       2.068	 -0.305
       2.072	 -0.305
