Elapsed_time	ECG
       0.000	 -0.235
       0.004	 -0.365
       0.008	 -0.440
       0.012	 -0.475
       0.016	 -0.460
       0.020	 -0.435
       0.024	 -0.380
       0.028	 -0.315
       0.032	 -0.225
       0.036	 -0.150
       0.040	 -0.075
       0.044	  0.000
       0.048	  0.050
       0.052	  0.070
       0.056	  0.060
       0.060	  0.040
       0.064	  0.020
       0.068	  0.005
       0.072	  0.000
       0.076	  0.010
       0.080	  0.010
       0.084	  0.015
       0.088	  0.020
       0.092	  0.030
       0.096	  0.025
       0.100	  0.020
       0.104	  0.005
       0.108	  0.000
       0.112	  0.000
       0.116	  0.000
       0.120	 -0.025
       0.124	 -0.030
       0.128	 -0.030
       0.132	  0.000
       0.136	  0.010
       0.140	  0.020
       0.144	  0.030
       0.148	  0.045
       0.152	  0.060
       0.156	  0.075
       0.160	  0.090
       0.164	  0.110
       0.168	  0.125
       0.172	  0.145
       0.176	  0.170
       0.180	  0.190
       0.184	  0.220
       0.188	  0.260
       0.192	  0.315
       0.196	  0.360
       0.200	  0.410
       0.204	  0.440
       0.208	  0.475
       0.212	  0.510
       0.216	  0.565
       0.220	  0.605
       0.224	  0.640
       0.228	  0.655
       0.232	  0.675
       0.236	  0.675
       0.240	  0.670
       0.244	  0.660
       0.248	  0.650
       0.252	  0.635
       0.256	  0.615
       0.260	  0.590
       0.264	  0.575
       0.268	  0.560
       0.272	  0.545
       0.276	  0.540
       0.280	  0.520
       0.284	  0.500
       0.288	  0.480
       0.292	  0.460
       0.296	  0.450
       0.300	  0.455
       0.304	  0.450
       0.308	  0.455
       0.312	  0.450
       0.316	  0.445
       0.320	  0.430
       0.324	  0.420
       0.328	  0.410
       0.332	  0.415
       0.336	  0.410
       0.340	  0.405
       0.344	  0.400
       0.348	  0.410
       0.352	  0.415
       0.356	  0.410
       0.360	  0.415
       0.364	  0.420
       0.368	  0.420
       0.372	  0.420
       0.376	  0.415
       0.380	  0.390
       0.384	  0.370
       0.388	  0.360
       0.392	  0.375
       0.396	  0.390
       0.400	  0.410
       0.404	  0.405
       0.408	  0.390
       0.412	  0.375
       0.416	  0.375
       0.420	  0.370
       0.424	  0.370
       0.428	  0.355
       0.432	  0.355
       0.436	  0.345
       0.440	  0.345
       0.444	  0.350
       0.448	  0.365
       0.452	  0.375
       0.456	  0.375
       0.460	  0.375
       0.464	  0.375
       0.468	  0.380
       0.472	  0.380
       0.476	  0.385
       0.480	  0.380
       0.484	  0.390
       0.488	  0.405
       0.492	  0.430
       0.496	  0.450
       0.500	  0.465
       0.504	  0.460
       0.508	  0.460
       0.512	  0.470
       0.516	  0.485
       0.520	  0.485
       0.524	  0.485
       0.528	  0.490
       0.532	  0.510
       0.536	  0.515
       0.540	  0.520
       0.544	  0.515
       0.548	  0.520
       0.552	  0.525
       0.556	  0.535
       0.560	  0.555
       0.564	  0.595
       0.568	  0.620
       0.572	  0.630
       0.576	  0.625
       0.580	  0.595
       0.584	  0.565
       0.588	  0.570
       0.592	  0.645
       0.596	  0.790
       0.600	  1.030
       0.604	  1.305
       0.608	  1.610
       0.612	  1.910
       0.616	  2.215
       0.620	  2.455
       0.624	  2.580
       0.628	  2.565
       0.632	  2.430
       0.636	  2.200
       0.640	  1.940
       0.644	  1.645
       0.648	  1.315
       0.652	  0.940
       0.656	  0.520
       0.660	  0.130
       0.664	 -0.195
       0.668	 -0.410
       0.672	 -0.545
       0.676	 -0.605
       0.680	 -0.635
       0.684	 -0.635
       0.688	 -0.630
       0.692	 -0.600
       0.696	 -0.560
       0.700	 -0.505
       0.704	 -0.440
       0.708	 -0.380
       0.712	 -0.325
       0.716	 -0.280
       0.720	 -0.270
       0.724	 -0.280
       0.728	 -0.310
       0.732	 -0.320
       0.736	 -0.340
       0.740	 -0.355
       0.744	 -0.365
       0.748	 -0.360
       0.752	 -0.350
       0.756	 -0.335
       0.760	 -0.325
       0.764	 -0.315
       0.768	 -0.330
       0.772	 -0.365
       0.776	 -0.390
       0.780	 -0.400
       0.784	 -0.390
       0.788	 -0.365
       0.792	 -0.335
       0.796	 -0.325
       0.800	 -0.320
       0.804	 -0.320
       0.808	 -0.320
       0.812	 -0.315
       0.816	 -0.295
       0.820	 -0.285
       0.824	 -0.275
       0.828	 -0.260
       0.832	 -0.230
       0.836	 -0.200
       0.840	 -0.170
       0.844	 -0.160
       0.848	 -0.160
       0.852	 -0.150
       0.856	 -0.115
       0.860	 -0.030
       0.864	  0.095
       0.868	  0.180
       0.872	  0.240
       0.876	  0.290
       0.880	  0.320
       0.884	  0.350
       0.888	  0.390
       0.892	  0.435
       0.896	  0.460
       0.900	  0.485
       0.904	  0.485
       0.908	  0.475
       0.912	  0.460
       0.916	  0.475
       0.920	  0.490
       0.924	  0.500
       0.928	  0.480
       0.932	  0.455
       0.936	  0.415
       0.940	  0.390
       0.944	  0.375
       0.948	  0.385
       0.952	  0.385
       0.956	  0.380
       0.960	  0.380
       0.964	  0.395
       0.968	  0.395
       0.972	  0.375
       0.976	  0.370
       0.980	  0.365
       0.984	  0.365
       0.988	  0.355
       0.992	  0.350
       0.996	  0.335
       1.000	  0.335
       1.004	  0.330
       1.008	  0.310
       1.012	  0.280
       1.016	  0.280
       1.020	  0.295
       1.024	  0.330
       1.028	  0.370
       1.032	  0.395
       1.036	  0.395
       1.040	  0.395
       1.044	  0.380
       1.048	  0.385
       1.052	  0.385
       1.056	  0.375
       1.060	  0.370
       1.064	  0.360
       1.068	  0.335
       1.072	  0.295
       1.076	  0.250
       1.080	  0.215
       1.084	  0.210
       1.088	  0.225
       1.092	  0.265
       1.096	  0.300
       1.100	  0.340
       1.104	  0.355
       1.108	  0.370
       1.112	  0.375
       1.116	  0.365
       1.120	  0.340
       1.124	  0.320
       1.128	  0.285
       1.132	  0.275
       1.136	  0.270
       1.140	  0.265
       1.144	  0.245
       1.148	  0.250
       1.152	  0.255
       1.156	  0.270
       1.160	  0.275
       1.164	  0.270
       1.168	  0.250
       1.172	  0.235
       1.176	  0.230
       1.180	  0.225
       1.184	  0.225
       1.188	  0.220
       1.192	  0.230
       1.196	  0.235
       1.200	  0.220
       1.204	  0.190
       1.208	  0.175
       1.212	  0.160
       1.216	  0.175
       1.220	  0.215
       1.224	  0.270
       1.228	  0.310
       1.232	  0.340
       1.236	  0.350
       1.240	  0.355
       1.244	  0.355
       1.248	  0.360
       1.252	  0.340
       1.256	  0.315
       1.260	  0.315
       1.264	  0.395
       1.268	  0.570
       1.272	  0.825
       1.276	  1.145
       1.280	  1.480
       1.284	  1.780
       1.288	  2.045
       1.292	  2.265
       1.296	  2.390
       1.300	  2.415
       1.304	  2.325
       1.308	  2.220
       1.312	  2.065
       1.316	  1.835
       1.320	  1.435
       1.324	  0.945
       1.328	  0.485
       1.332	  0.170
       1.336	 -0.040
       1.340	 -0.155
       1.344	 -0.255
       1.348	 -0.350
       1.352	 -0.430
       1.356	 -0.480
       1.360	 -0.500
       1.364	 -0.490
       1.368	 -0.460
       1.372	 -0.385
       1.376	 -0.305
       1.380	 -0.245
       1.384	 -0.205
       1.388	 -0.185
       1.392	 -0.185
       1.396	 -0.200
       1.400	 -0.210
       1.404	 -0.205
       1.408	 -0.185
       1.412	 -0.180
       1.416	 -0.175
       1.420	 -0.180
       1.424	 -0.175
       1.428	 -0.170
       1.432	 -0.150
       1.436	 -0.145
       1.440	 -0.140
       1.444	 -0.145
       1.448	 -0.170
       1.452	 -0.210
       1.456	 -0.230
       1.460	 -0.230
       1.464	 -0.210
       1.468	 -0.200
       1.472	 -0.215
       1.476	 -0.220
       1.480	 -0.220
       1.484	 -0.205
       1.488	 -0.195
       1.492	 -0.185
       1.496	 -0.190
       1.500	 -0.190
       1.504	 -0.190
