Elapsed_time	ECG
      0.000	 -0.675
      0.004	 -0.660
      0.008	 -0.645
      0.012	 -0.620
      0.016	 -0.605
      0.020	 -0.565
      0.024	 -0.570
      0.028	 -0.550
      0.032	 -0.555
      0.036	 -0.540
      0.040	 -0.565
      0.044	 -0.545
      0.048	 -0.510
      0.052	 -0.490
      0.056	 -0.465
      0.060	 -0.460
      0.064	 -0.440
      0.068	 -0.450
      0.072	 -0.470
      0.076	 -0.435
      0.080	 -0.425
      0.084	 -0.385
      0.088	 -0.360
      0.092	 -0.365
      0.096	 -0.360
      0.100	 -0.370
      0.104	 -0.375
      0.108	 -0.360
      0.112	 -0.340
      0.116	 -0.300
      0.120	 -0.315
      0.124	 -0.275
      0.128	 -0.295
      0.132	 -0.280
      0.136	 -0.295
      0.140	 -0.285
      0.144	 -0.270
      0.148	 -0.250
      0.152	 -0.225
      0.156	 -0.200
      0.160	 -0.200
      0.164	 -0.195
      0.168	 -0.210
      0.172	 -0.190
      0.176	 -0.190
      0.180	 -0.170
      0.184	 -0.140
      0.188	 -0.130
      0.192	 -0.110
      0.196	 -0.100
      0.200	 -0.125
      0.204	 -0.125
      0.208	 -0.125
      0.212	 -0.100
      0.216	 -0.090
      0.220	 -0.075
      0.224	 -0.065
      0.228	 -0.075
      0.232	 -0.075
      0.236	 -0.070
      0.240	 -0.070
      0.244	 -0.060
      0.248	 -0.030
      0.252	 -0.010
      0.256	 -0.015
      0.260	  0.000
      0.264	 -0.020
      0.268	 -0.005
      0.272	 -0.005
      0.276	 -0.015
      0.280	  0.025
      0.284	  0.030
      0.288	  0.055
      0.292	  0.055
      0.296	  0.050
      0.300	  0.060
      0.304	  0.070
      0.308	  0.065
      0.312	  0.065
      0.316	  0.080
      0.320	  0.095
      0.324	  0.110
      0.328	  0.100
      0.332	  0.095
      0.336	  0.100
      0.340	  0.095
      0.344	  0.110
      0.348	  0.105
      0.352	  0.125
      0.356	  0.135
      0.360	  0.145
      0.364	  0.160
      0.368	  0.140
      0.372	  0.150
      0.376	  0.165
      0.380	  0.165
      0.384	  0.170
      0.388	  0.190
      0.392	  0.205
      0.396	  0.195
      0.400	  0.195
      0.404	  0.170
      0.408	  0.165
      0.412	  0.165
      0.416	  0.210
      0.420	  0.215
      0.424	  0.235
      0.428	  0.200
      0.432	  0.220
      0.436	  0.195
      0.440	  0.210
      0.444	  0.220
      0.448	  0.245
      0.452	  0.260
      0.456	  0.250
      0.460	  0.270
      0.464	  0.265
      0.468	  0.235
      0.472	  0.225
      0.476	  0.255
      0.480	  0.260
      0.484	  0.280
      0.488	  0.295
      0.492	  0.305
      0.496	  0.305
      0.500	  0.295
      0.504	  0.275
      0.508	  0.270
      0.512	  0.295
      0.516	  0.305
      0.520	  0.315
      0.524	  0.320
      0.528	  0.335
      0.532	  0.315
      0.536	  0.300
      0.540	  0.315
      0.544	  0.310
      0.548	  0.330
      0.552	  0.325
      0.556	  0.340
      0.560	  0.340
      0.564	  0.340
      0.568	  0.335
      0.572	  0.340
      0.576	  0.340
      0.580	  0.370
      0.584	  0.370
      0.588	  0.390
      0.592	  0.385
      0.596	  0.390
      0.600	  0.385
      0.604	  0.345
      0.608	  0.375
      0.612	  0.365
      0.616	  0.375
      0.620	  0.395
      0.624	  0.385
      0.628	  0.380
      0.632	  0.395
      0.636	  0.380
      0.640	  0.375
      0.644	  0.385
      0.648	  0.390
      0.652	  0.415
      0.656	  0.425
      0.660	  0.415
      0.664	  0.425
      0.668	  0.410
      0.672	  0.390
      0.676	  0.385
      0.680	  0.400
      0.684	  0.430
      0.688	  0.430
      0.692	  0.430
      0.696	  0.430
      0.700	  0.415
      0.704	  0.385
      0.708	  0.400
      0.712	  0.410
      0.716	  0.410
      0.720	  0.455
      0.724	  0.445
      0.728	  0.425
      0.732	  0.430
      0.736	  0.400
      0.740	  0.405
      0.744	  0.405
      0.748	  0.390
      0.752	  0.430
      0.756	  0.440
      0.760	  0.430
      0.764	  0.450
      0.768	  0.415
      0.772	  0.400
      0.776	  0.415
