Elapsed_time	ECG
       0.000	 -0.405
       0.004	 -0.360
       0.008	 -0.320
       0.012	 -0.270
       0.016	 -0.203
       0.020	 -0.165
       0.024	 -0.142
       0.028	 -0.135
       0.032	 -0.150
       0.036	 -0.195
       0.040	 -0.215
       0.044	 -0.215
       0.048	 -0.225
       0.052	 -0.270
       0.056	 -0.323
       0.060	 -0.432
       0.064	 -0.598
       0.068	 -0.780
       0.072	 -0.950
       0.076	 -1.117
       0.080	 -1.265
       0.084	 -1.387
       0.088	 -1.475
       0.092	 -1.535
       0.096	 -1.535
       0.100	 -1.460
       0.104	 -1.325
       0.108	 -1.125
       0.112	 -0.907
       0.116	 -0.698
       0.120	 -0.560
       0.124	 -0.507
       0.128	 -0.517
       0.132	 -0.547
       0.136	 -0.568
       0.140	 -0.575
       0.144	 -0.568
       0.148	 -0.532
       0.152	 -0.517
       0.156	 -0.487
       0.160	 -0.455
       0.164	 -0.417
       0.168	 -0.405
       0.172	 -0.383
       0.176	 -0.357
       0.180	 -0.312
       0.184	 -0.255
       0.188	 -0.203
       0.192	 -0.195
       0.196	 -0.210
       0.200	 -0.223
       0.204	 -0.207
       0.208	 -0.170
       0.212	 -0.135
       0.216	 -0.125
       0.220	 -0.150
       0.224	 -0.188
       0.228	 -0.223
       0.232	 -0.230
       0.236	 -0.230
       0.240	 -0.217
       0.244	 -0.210
       0.248	 -0.188
       0.252	 -0.150
       0.256	 -0.080
       0.260	 -0.043
       0.264	 -0.030
       0.268	 -0.060
       0.272	 -0.087
       0.276	 -0.098
       0.280	 -0.090
       0.284	 -0.060
       0.288	  0.028
       0.292	  0.098
       0.296	  0.133
       0.300	  0.125
       0.304	  0.090
       0.308	  0.058
       0.312	  0.050
       0.316	  0.068
       0.320	  0.080
       0.324	  0.083
       0.328	  0.065
       0.332	  0.043
       0.336	  0.005
       0.340	 -0.030
       0.344	 -0.037
       0.348	  0.000
       0.352	  0.020
       0.356	  0.022
       0.360	  0.000
       0.364	 -0.037
       0.368	 -0.065
       0.372	 -0.087
       0.376	 -0.125
       0.380	 -0.155
       0.384	 -0.185
       0.388	 -0.210
       0.392	 -0.217
       0.396	 -0.233
       0.400	 -0.255
       0.404	 -0.268
       0.408	 -0.282
       0.412	 -0.290
       0.416	 -0.285
       0.420	 -0.297
       0.424	 -0.297
       0.428	 -0.315
       0.432	 -0.345
       0.436	 -0.372
       0.440	 -0.365
       0.444	 -0.343
       0.448	 -0.328
       0.452	 -0.338
       0.456	 -0.367
       0.460	 -0.405
       0.464	 -0.432
       0.468	 -0.465
       0.472	 -0.495
       0.476	 -0.515
       0.480	 -0.515
       0.484	 -0.500
       0.488	 -0.480
       0.492	 -0.472
       0.496	 -0.487
       0.500	 -0.485
       0.504	 -0.463
       0.508	 -0.455
       0.512	 -0.458
       0.516	 -0.472
       0.520	 -0.480
       0.524	 -0.477
       0.528	 -0.448
       0.532	 -0.410
       0.536	 -0.390
       0.540	 -0.375
       0.544	 -0.380
       0.548	 -0.403
       0.552	 -0.427
       0.556	 -0.417
       0.560	 -0.383
       0.564	 -0.345
       0.568	 -0.338
       0.572	 -0.352
       0.576	 -0.395
       0.580	 -0.432
       0.584	 -0.443
       0.588	 -0.440
       0.592	 -0.448
       0.596	 -0.455
       0.600	 -0.470
       0.604	 -0.472
       0.608	 -0.480
       0.612	 -0.472
       0.616	 -0.443
       0.620	 -0.403
       0.624	 -0.372
       0.628	 -0.352
       0.632	 -0.335
       0.636	 -0.352
       0.640	 -0.380
       0.644	 -0.410
       0.648	 -0.427
       0.652	 -0.450
       0.656	 -0.435
       0.660	 -0.403
       0.664	 -0.365
       0.668	 -0.365
       0.672	 -0.365
       0.676	 -0.365
       0.680	 -0.367
       0.684	 -0.365
       0.688	 -0.350
       0.692	 -0.335
       0.696	 -0.338
       0.700	 -0.345
       0.704	 -0.338
       0.708	 -0.335
       0.712	 -0.328
       0.716	 -0.312
       0.720	 -0.307
       0.724	 -0.320
       0.728	 -0.335
       0.732	 -0.343
       0.736	 -0.343
       0.740	 -0.323
       0.744	 -0.320
       0.748	 -0.335
       0.752	 -0.360
       0.756	 -0.365
       0.760	 -0.350
       0.764	 -0.300
       0.768	 -0.260
       0.772	 -0.245
       0.776	 -0.275
       0.780	 -0.315
       0.784	 -0.328
       0.788	 -0.305
       0.792	 -0.270
       0.796	 -0.240
       0.800	 -0.210
       0.804	 -0.247
       0.808	 -0.275
       0.812	 -0.270
       0.816	 -0.225
       0.820	 -0.155
       0.824	 -0.052
       0.828	  0.050
       0.832	  0.140
       0.836	  0.230
       0.840	  0.360
       0.844	  0.517
       0.848	  0.667
       0.852	  0.765
       0.856	  0.860
       0.860	  0.958
       0.864	  1.018
       0.868	  0.998
       0.872	  0.938
       0.876	  0.807
       0.880	  0.630
       0.884	  0.427
       0.888	  0.237
