Elapsed_time	ECG
       0.000	 -0.110
       0.004	 -0.052
       0.008	 -0.013
       0.012	  0.022
       0.016	  0.060
       0.020	  0.087
       0.024	  0.120
       0.028	  0.128
       0.032	  0.150
       0.036	  0.190
       0.040	  0.217
       0.044	  0.205
       0.048	  0.203
       0.052	  0.188
       0.056	  0.170
       0.060	  0.152
       0.064	  0.140
       0.068	  0.130
       0.072	  0.090
       0.076	  0.085
       0.080	  0.085
       0.084	  0.070
       0.088	  0.037
       0.092	  0.033
       0.096	  0.007
       0.100	 -0.013
       0.104	 -0.020
       0.108	  0.000
       0.112	  0.003
       0.116	  0.007
       0.120	  0.003
       0.124	 -0.013
       0.128	 -0.022
       0.132	 -0.020
       0.136	  0.010
       0.140	  0.007
       0.144	 -0.033
       0.148	 -0.043
       0.152	 -0.033
       0.156	 -0.030
       0.160	 -0.040
       0.164	 -0.048
       0.168	 -0.020
       0.172	  0.020
       0.176	  0.018
       0.180	  0.022
       0.184	  0.028
       0.188	  0.020
       0.192	  0.037
       0.196	  0.037
       0.200	  0.037
       0.204	  0.022
       0.208	  0.018
       0.212	  0.020
       0.216	  0.028
       0.220	  0.015
       0.224	  0.015
       0.228	  0.022
       0.232	  0.030
       0.236	  0.022
       0.240	  0.037
       0.244	  0.052
       0.248	  0.040
       0.252	  0.030
       0.256	  0.020
       0.260	  0.022
       0.264	  0.015
       0.268	  0.037
       0.272	  0.030
       0.276	  0.033
       0.280	  0.065
       0.284	  0.075
       0.288	  0.087
       0.292	  0.133
       0.296	  0.180
       0.300	  0.250
       0.304	  0.302
       0.308	  0.333
       0.312	  0.362
       0.316	  0.400
       0.320	  0.472
       0.324	  0.547
       0.328	  0.570
       0.332	  0.627
       0.336	  0.632
       0.340	  0.562
       0.344	  0.505
       0.348	  0.497
       0.352	  0.477
       0.356	  0.410
       0.360	  0.245
       0.364	  0.058
       0.368	 -0.095
       0.372	 -0.180
       0.376	 -0.185
       0.380	 -0.198
       0.384	 -0.182
       0.388	 -0.160
       0.392	 -0.130
       0.396	 -0.155
       0.400	 -0.200
       0.404	 -0.237
       0.408	 -0.223
       0.412	 -0.195
       0.416	 -0.185
       0.420	 -0.195
       0.424	 -0.190
       0.428	 -0.205
       0.432	 -0.242
       0.436	 -0.242
       0.440	 -0.170
       0.444	  0.075
       0.448	  0.427
       0.452	  0.723
       0.456	  0.985
       0.460	  1.345
       0.464	  1.417
       0.468	  1.248
       0.472	  1.035
       0.476	  0.980
       0.480	  1.095
       0.484	  1.465
       0.488	  1.655
       0.492	  1.390
       0.496	  0.745
       0.500	  0.113
       0.504	 -0.365
       0.508	 -0.642
       0.512	 -0.770
       0.516	 -0.820
       0.520	 -0.858
       0.524	 -0.833
       0.528	 -0.825
       0.532	 -0.787
       0.536	 -0.797
       0.540	 -0.787
       0.544	 -0.800
       0.548	 -0.752
       0.552	 -0.705
       0.556	 -0.682
       0.560	 -0.685
       0.564	 -0.698
       0.568	 -0.760
       0.572	 -0.782
       0.576	 -0.748
       0.580	 -0.710
       0.584	 -0.715
       0.588	 -0.755
       0.592	 -0.743
       0.596	 -0.745
       0.600	 -0.730
       0.604	 -0.723
       0.608	 -0.730
       0.612	 -0.760
       0.616	 -0.728
       0.620	 -0.723
       0.624	 -0.708
       0.628	 -0.693
       0.632	 -0.655
       0.636	 -0.650
       0.640	 -0.647
       0.644	 -0.645
       0.648	 -0.583
       0.652	 -0.505
       0.656	 -0.453
       0.660	 -0.422
       0.664	 -0.422
       0.668	 -0.425
       0.672	 -0.385
       0.676	 -0.340
       0.680	 -0.312
       0.684	 -0.282
       0.688	 -0.278
       0.692	 -0.233
       0.696	 -0.207
       0.700	 -0.182
       0.704	 -0.198
       0.708	 -0.212
       0.712	 -0.210
       0.716	 -0.180
       0.720	 -0.098
       0.724	 -0.077
       0.728	 -0.070
       0.732	 -0.083
       0.736	 -0.105
       0.740	 -0.130
       0.744	 -0.107
       0.748	 -0.033
       0.752	 -0.015
       0.756	 -0.035
       0.760	 -0.025
       0.764	  0.010
       0.768	  0.095
       0.772	  0.203
       0.776	  0.263
       0.780	  0.250
       0.784	  0.225
       0.788	  0.247
       0.792	  0.350
       0.796	  0.440
       0.800	  0.540
       0.804	  0.510
       0.808	  0.390
       0.812	  0.310
       0.816	  0.300
       0.820	  0.312
       0.824	  0.310
       0.828	  0.207
       0.832	 -0.033
       0.836	 -0.220
       0.840	 -0.302
       0.844	 -0.325
       0.848	 -0.340
       0.852	 -0.345
       0.856	 -0.312
       0.860	 -0.302
       0.864	 -0.305
       0.868	 -0.282
       0.872	 -0.258
       0.876	 -0.268
       0.880	 -0.278
       0.884	 -0.278
       0.888	 -0.318
       0.892	 -0.323
       0.896	 -0.255
       0.900	 -0.172
       0.904	 -0.185
       0.908	 -0.240
       0.912	 -0.255
       0.916	 -0.107
       0.920	  0.203
       0.924	  0.537
       0.928	  0.833
       0.932	  1.130
       0.936	  1.433
       0.940	  1.458
       0.944	  1.288
       0.948	  1.208
       0.952	  1.165
       0.956	  1.310
       0.960	  1.555
       0.964	  1.708
       0.968	  1.455
       0.972	  1.000
       0.976	  0.507
       0.980	  0.052
       0.984	 -0.305
       0.988	 -0.537
       0.992	 -0.613
       0.996	 -0.688
       1.000	 -0.752
       1.004	 -0.780
       1.008	 -0.733
       1.012	 -0.652
       1.016	 -0.710
       1.020	 -0.703
       1.024	 -0.675
       1.028	 -0.700
       1.032	 -0.695
       1.036	 -0.593
       1.040	 -0.580
       1.044	 -0.580
       1.048	 -0.588
       1.052	 -0.600
       1.056	 -0.593
       1.060	 -0.613
       1.064	 -0.662
       1.068	 -0.713
       1.072	 -0.703
       1.076	 -0.685
       1.080	 -0.620
       1.084	 -0.568
       1.088	 -0.603
       1.092	 -0.640
       1.096	 -0.655
       1.100	 -0.655
       1.104	 -0.637
       1.108	 -0.545
       1.112	 -0.500
       1.116	 -0.412
       1.120	 -0.415
       1.124	 -0.427
       1.128	 -0.343
       1.132	 -0.285
       1.136	 -0.250
       1.140	 -0.268
       1.144	 -0.250
       1.148	 -0.182
       1.152	 -0.142
       1.156	 -0.122
       1.160	 -0.087
       1.164	 -0.095
       1.168	 -0.142
       1.172	 -0.140
       1.176	 -0.110
       1.180	 -0.020
       1.184	  0.058
       1.188	  0.055
       1.192	  0.083
       1.196	  0.055
       1.200	  0.043
       1.204	  0.060
       1.208	  0.068
       1.212	  0.010
       1.216	 -0.043
       1.220	  0.058
       1.224	  0.098
       1.228	  0.055
       1.232	  0.055
       1.236	  0.142
       1.240	  0.388
       1.244	  0.660
       1.248	  0.980
       1.252	  1.360
       1.256	  1.478
       1.260	  1.255
       1.264	  1.030
       1.268	  0.988
       1.272	  1.058
       1.276	  1.140
       1.280	  0.797
       1.284	  0.185
       1.288	 -0.510
       1.292	 -1.107
       1.296	 -1.320
       1.300	 -1.185
       1.304	 -0.945
       1.308	 -0.642
       1.312	 -0.410
       1.316	 -0.352
       1.320	 -0.352
       1.324	 -0.320
       1.328	 -0.255
       1.332	 -0.188
       1.336	 -0.207
       1.340	 -0.245
       1.344	 -0.207
       1.348	 -0.158
       1.352	 -0.165
       1.356	 -0.195
       1.360	 -0.175
       1.364	 -0.138
       1.368	 -0.160
       1.372	 -0.193
       1.376	 -0.185
       1.380	 -0.158
       1.384	 -0.170
       1.388	 -0.193
       1.392	 -0.172
       1.396	 -0.138
       1.400	 -0.110
       1.404	 -0.122
       1.408	 -0.102
       1.412	 -0.062
       1.416	  0.018
       1.420	  0.075
       1.424	  0.115
       1.428	  0.147
       1.432	  0.180
       1.436	  0.223
