Elapsed_time	ECG
       0.000	  0.780
       0.004	  0.743
       0.008	  0.688
       0.012	  0.618
       0.016	  0.532
       0.020	  0.450
       0.024	  0.375
       0.028	  0.312
       0.032	  0.255
       0.036	  0.223
       0.040	  0.175
       0.044	  0.130
       0.048	  0.077
       0.052	  0.040
       0.056	  0.007
       0.060	 -0.025
       0.064	 -0.040
       0.068	 -0.050
       0.072	 -0.060
       0.076	 -0.070
       0.080	 -0.090
       0.084	 -0.102
       0.088	 -0.105
       0.092	 -0.117
       0.096	 -0.130
       0.100	 -0.147
       0.104	 -0.168
       0.108	 -0.195
       0.112	 -0.220
       0.116	 -0.235
       0.120	 -0.245
       0.124	 -0.247
       0.128	 -0.253
       0.132	 -0.265
       0.136	 -0.278
       0.140	 -0.297
       0.144	 -0.325
       0.148	 -0.370
       0.152	 -0.422
       0.156	 -0.487
       0.160	 -0.540
       0.164	 -0.578
       0.168	 -0.585
       0.172	 -0.557
       0.176	 -0.492
       0.180	 -0.407
       0.184	 -0.310
       0.188	 -0.228
       0.192	 -0.155
       0.196	 -0.072
       0.200	  0.058
       0.204	  0.215
       0.208	  0.410
       0.212	  0.635
       0.216	  0.877
       0.220	  1.137
       0.224	  1.370
       0.228	  1.535
       0.232	  1.613
       0.236	  1.620
       0.240	  1.573
       0.244	  1.495
       0.248	  1.393
       0.252	  1.255
       0.256	  1.085
       0.260	  0.915
       0.264	  0.743
       0.268	  0.613
       0.272	  0.512
       0.276	  0.450
       0.280	  0.427
       0.284	  0.417
       0.288	  0.407
       0.292	  0.390
       0.296	  0.362
       0.300	  0.330
       0.304	  0.310
       0.308	  0.300
       0.312	  0.287
       0.316	  0.268
       0.320	  0.223
       0.324	  0.155
       0.328	  0.070
       0.332	 -0.033
       0.336	 -0.105
       0.340	 -0.188
       0.344	 -0.253
       0.348	 -0.310
       0.352	 -0.362
       0.356	 -0.422
       0.360	 -0.482
       0.364	 -0.547
       0.368	 -0.605
       0.372	 -0.675
       0.376	 -0.723
       0.380	 -0.767
       0.384	 -0.797
       0.388	 -0.820
       0.392	 -0.858
       0.396	 -0.897
       0.400	 -0.922
       0.404	 -0.917
       0.408	 -0.890
       0.412	 -0.830
       0.416	 -0.735
       0.420	 -0.605
       0.424	 -0.440
       0.428	 -0.260
       0.432	 -0.090
       0.436	  0.092
       0.440	  0.240
       0.444	  0.383
       0.448	  0.515
       0.452	  0.670
       0.456	  0.840
       0.460	  1.025
       0.464	  1.188
       0.468	  1.333
       0.472	  1.442
       0.476	  1.480
       0.480	  1.480
       0.484	  1.450
       0.488	  1.403
       0.492	  1.327
       0.496	  1.210
       0.500	  1.067
       0.504	  0.910
       0.508	  0.720
       0.512	  0.545
       0.516	  0.390
       0.520	  0.260
       0.524	  0.170
       0.528	  0.102
       0.532	  0.052
       0.536	  0.033
       0.540	  0.013
       0.544	 -0.020
       0.548	 -0.052
       0.552	 -0.090
       0.556	 -0.142
       0.560	 -0.195
       0.564	 -0.255
       0.568	 -0.318
       0.572	 -0.370
       0.576	 -0.415
       0.580	 -0.468
       0.584	 -0.527
       0.588	 -0.590
       0.592	 -0.662
       0.596	 -0.720
       0.600	 -0.772
       0.604	 -0.818
       0.608	 -0.853
       0.612	 -0.885
       0.616	 -0.895
       0.620	 -0.873
       0.624	 -0.840
       0.628	 -0.787
       0.632	 -0.735
       0.636	 -0.667
       0.640	 -0.593
       0.644	 -0.505
       0.648	 -0.410
       0.652	 -0.300
       0.656	 -0.195
       0.660	 -0.085
       0.664	  0.070
       0.668	  0.228
       0.672	  0.385
       0.676	  0.552
       0.680	  0.700
       0.684	  0.838
       0.688	  0.980
       0.692	  1.100
       0.696	  1.220
       0.700	  1.312
       0.704	  1.365
       0.708	  1.390
       0.712	  1.373
       0.716	  1.337
       0.720	  1.275
       0.724	  1.188
       0.728	  1.067
       0.732	  0.935
       0.736	  0.767
       0.740	  0.580
       0.744	  0.403
       0.748	  0.235
       0.752	  0.105
       0.756	  0.000
       0.760	 -0.092
       0.764	 -0.163
       0.768	 -0.215
       0.772	 -0.268
       0.776	 -0.305
       0.780	 -0.345
       0.784	 -0.385
       0.788	 -0.430
       0.792	 -0.472
       0.796	 -0.505
       0.800	 -0.520
       0.804	 -0.525
       0.808	 -0.520
       0.812	 -0.505
       0.816	 -0.492
       0.820	 -0.480
       0.824	 -0.463
       0.828	 -0.450
       0.832	 -0.448
       0.836	 -0.448
       0.840	 -0.450
       0.844	 -0.455
       0.848	 -0.460
       0.852	 -0.460
       0.856	 -0.460
       0.860	 -0.435
       0.864	 -0.395
       0.868	 -0.343
       0.872	 -0.285
       0.876	 -0.228
       0.880	 -0.168
       0.884	 -0.110
       0.888	 -0.052
       0.892	  0.005
       0.896	  0.033
       0.900	  0.045
       0.904	  0.040
       0.908	  0.018
       0.912	 -0.020
       0.916	 -0.025
       0.920	  0.025
       0.924	  0.102
       0.928	  0.228
       0.932	  0.395
       0.936	  0.580
       0.940	  0.760
       0.944	  0.917
       0.948	  1.035
       0.952	  1.130
       0.956	  1.175
       0.960	  1.177
       0.964	  1.133
       0.968	  1.045
       0.972	  0.910
       0.976	  0.733
       0.980	  0.537
       0.984	  0.350
       0.988	  0.200
       0.992	  0.090
       0.996	  0.018
       1.000	 -0.040
       1.004	 -0.070
       1.008	 -0.072
       1.012	 -0.070
       1.016	 -0.065
       1.020	 -0.065
       1.024	 -0.072
       1.028	 -0.083
       1.032	 -0.092
       1.036	 -0.098
       1.040	 -0.098
       1.044	 -0.092
       1.048	 -0.090
       1.052	 -0.085
       1.056	 -0.105
       1.060	 -0.130
       1.064	 -0.150
       1.068	 -0.158
       1.072	 -0.142
       1.076	 -0.102
       1.080	 -0.052
       1.084	  0.013
       1.088	  0.070
       1.092	  0.130
       1.096	  0.180
       1.100	  0.212
       1.104	  0.220
       1.108	  0.190
       1.112	  0.142
       1.116	  0.090
       1.120	  0.040
       1.124	 -0.028
       1.128	 -0.083
       1.132	 -0.130
       1.136	 -0.175
       1.140	 -0.223
       1.144	 -0.260
       1.148	 -0.300
       1.152	 -0.330
       1.156	 -0.362
       1.160	 -0.378
       1.164	 -0.365
       1.168	 -0.292
       1.172	 -0.142
       1.176	  0.072
       1.180	  0.300
       1.184	  0.495
       1.188	  0.637
       1.192	  0.720
       1.196	  0.755
       1.200	  0.752
       1.204	  0.728
       1.208	  0.677
       1.212	  0.605
       1.216	  0.520
       1.220	  0.430
       1.224	  0.343
       1.228	  0.268
       1.232	  0.200
       1.236	  0.147
       1.240	  0.090
       1.244	  0.037
       1.248	 -0.020
       1.252	 -0.045
       1.256	 -0.065
       1.260	 -0.083
       1.264	 -0.090
       1.268	 -0.098
       1.272	 -0.098
       1.276	 -0.098
       1.280	 -0.092
       1.284	 -0.077
       1.288	 -0.052
       1.292	 -0.020
       1.296	  0.033
       1.300	  0.077
       1.304	  0.138
       1.308	  0.200
       1.312	  0.268
       1.316	  0.338
       1.320	  0.383
       1.324	  0.385
       1.328	  0.357
       1.332	  0.310
       1.336	  0.240
       1.340	  0.155
       1.344	  0.065
       1.348	 -0.018
       1.352	 -0.060
       1.356	 -0.083
       1.360	 -0.105
       1.364	 -0.130
       1.368	 -0.158
       1.372	 -0.175
       1.376	 -0.190
       1.380	 -0.200
       1.384	 -0.190
       1.388	 -0.147
       1.392	 -0.050
       1.396	  0.105
       1.400	  0.255
       1.404	  0.390
       1.408	  0.482
       1.412	  0.527
       1.416	  0.520
       1.420	  0.472
       1.424	  0.383
       1.428	  0.280
       1.432	  0.182
       1.436	  0.098
       1.440	  0.025
       1.444	 -0.045
       1.448	 -0.102
       1.452	 -0.150
       1.456	 -0.195
       1.460	 -0.233
       1.464	 -0.247
       1.468	 -0.253
       1.472	 -0.253
       1.476	 -0.247
       1.480	 -0.247
       1.484	 -0.253
       1.488	 -0.245
       1.492	 -0.233
       1.496	 -0.212
       1.500	 -0.182
       1.504	 -0.150
       1.508	 -0.122
       1.512	 -0.098
       1.516	 -0.085
       1.520	 -0.083
       1.524	 -0.077
       1.528	 -0.058
       1.532	 -0.025
       1.536	  0.028
       1.540	  0.052
       1.544	  0.052
       1.548	  0.020
       1.552	 -0.037
       1.556	 -0.105
       1.560	 -0.188
       1.564	 -0.285
       1.568	 -0.378
       1.572	 -0.455
       1.576	 -0.505
       1.580	 -0.537
       1.584	 -0.540
       1.588	 -0.537
       1.592	 -0.527
       1.596	 -0.520
       1.600	 -0.500
       1.604	 -0.463
       1.608	 -0.407
       1.612	 -0.318
       1.616	 -0.203
       1.620	 -0.052
       1.624	  0.150
       1.628	  0.352
       1.632	  0.527
       1.636	  0.655
       1.640	  0.715
       1.644	  0.733
       1.648	  0.710
       1.652	  0.662
       1.656	  0.585
       1.660	  0.505
       1.664	  0.417
       1.668	  0.343
       1.672	  0.278
       1.676	  0.233
       1.680	  0.200
       1.684	  0.188
       1.688	  0.168
       1.692	  0.150
       1.696	  0.138
       1.700	  0.125
       1.704	  0.122
       1.708	  0.105
       1.712	  0.077
       1.716	  0.040
       1.720	  0.005
       1.724	 -0.050
       1.728	 -0.098
       1.732	 -0.150
       1.736	 -0.190
       1.740	 -0.235
       1.744	 -0.268
       1.748	 -0.278
       1.752	 -0.245
       1.756	 -0.190
       1.760	 -0.130
       1.764	 -0.090
       1.768	 -0.072
       1.772	 -0.098
       1.776	 -0.142
       1.780	 -0.220
       1.784	 -0.320
       1.788	 -0.430
       1.792	 -0.552
       1.796	 -0.682
       1.800	 -0.800
       1.804	 -0.890
       1.808	 -0.948
       1.812	 -0.968
       1.816	 -0.963
       1.820	 -0.943
       1.824	 -0.927
       1.828	 -0.902
       1.832	 -0.853
       1.836	 -0.775
       1.840	 -0.662
       1.844	 -0.512
       1.848	 -0.352
       1.852	 -0.182
       1.856	 -0.018
       1.860	  0.138
       1.864	  0.253
       1.868	  0.333
       1.872	  0.385
       1.876	  0.417
       1.880	  0.435
       1.884	  0.443
       1.888	  0.448
       1.892	  0.440
       1.896	  0.415
       1.900	  0.385
       1.904	  0.357
       1.908	  0.325
       1.912	  0.287
       1.916	  0.253
       1.920	  0.212
       1.924	  0.158
       1.928	  0.115
       1.932	  0.065
       1.936	  0.040
       1.940	  0.028
       1.944	  0.033
       1.948	  0.045
       1.952	  0.070
       1.956	  0.092
       1.960	  0.122
       1.964	  0.138
       1.968	  0.150
       1.972	  0.158
       1.976	  0.163
       1.980	  0.147
       1.984	  0.117
       1.988	  0.060
       1.992	 -0.033
       1.996	 -0.135
       2.000	 -0.255
       2.004	 -0.390
       2.008	 -0.520
       2.012	 -0.642
       2.016	 -0.735
       2.020	 -0.792
       2.024	 -0.833
       2.028	 -0.850
       2.032	 -0.850
       2.036	 -0.820
       2.040	 -0.792
       2.044	 -0.752
       2.048	 -0.695
       2.052	 -0.593
       2.056	 -0.448
       2.060	 -0.268
       2.064	 -0.085
       2.068	  0.102
       2.072	  0.260
       2.076	  0.415
       2.080	  0.547
       2.084	  0.645
       2.088	  0.700
       2.092	  0.715
       2.096	  0.700
       2.100	  0.655
       2.104	  0.603
       2.108	  0.552
       2.112	  0.515
       2.116	  0.492
       2.120	  0.472
       2.124	  0.430
