Elapsed_time	ECG
      0.000	 -0.590
      0.004	 -0.595
      0.008	 -0.610
      0.012	 -0.630
      0.016	 -0.655
      0.020	 -0.665
      0.024	 -0.705
      0.028	 -0.700
      0.032	 -0.695
      0.036	 -0.710
      0.040	 -0.745
      0.044	 -0.825
      0.048	 -0.855
      0.052	 -0.885
      0.056	 -0.885
      0.060	 -0.895
      0.064	 -0.885
      0.068	 -0.895
      0.072	 -0.885
      0.076	 -0.885
      0.080	 -0.905
      0.084	 -0.900
      0.088	 -0.920
      0.092	 -0.920
      0.096	 -0.945
      0.100	 -0.935
      0.104	 -0.955
      0.108	 -0.990
      0.112	 -1.030
      0.116	 -1.075
      0.120	 -1.095
      0.124	 -1.135
      0.128	 -1.155
      0.132	 -1.165
      0.136	 -1.200
      0.140	 -1.235
      0.144	 -1.285
      0.148	 -1.310
      0.152	 -1.325
      0.156	 -1.380
      0.160	 -1.370
      0.164	 -1.365
      0.168	 -1.350
      0.172	 -1.305
      0.176	 -1.295
      0.180	 -1.295
      0.184	 -1.255
      0.188	 -1.275
      0.192	 -1.240
      0.196	 -1.240
      0.200	 -1.215
      0.204	 -1.245
      0.208	 -1.270
      0.212	 -1.235
      0.216	 -1.245
      0.220	 -1.225
      0.224	 -1.200
      0.228	 -1.150
      0.232	 -1.110
      0.236	 -1.080
      0.240	 -1.060
      0.244	 -1.065
      0.248	 -1.060
      0.252	 -1.065
      0.256	 -1.040
      0.260	 -1.025
      0.264	 -1.000
      0.268	 -1.015
      0.272	 -1.070
      0.276	 -1.100
      0.280	 -1.210
      0.284	 -1.230
      0.288	 -1.260
      0.292	 -1.255
      0.296	 -1.230
      0.300	 -1.225
      0.304	 -1.180
      0.308	 -1.185
      0.312	 -1.135
      0.316	 -1.100
      0.320	 -1.045
      0.324	 -0.940
      0.328	 -0.845
      0.332	 -0.765
      0.336	 -0.705
      0.340	 -0.690
      0.344	 -0.700
      0.348	 -0.745
      0.352	 -0.750
      0.356	 -0.790
      0.360	 -0.780
      0.364	 -0.800
      0.368	 -0.815
      0.372	 -0.870
      0.376	 -0.920
      0.380	 -0.985
      0.384	 -1.055
      0.388	 -1.120
      0.392	 -1.195
      0.396	 -1.245
      0.400	 -1.305
      0.404	 -1.345
      0.408	 -1.385
      0.412	 -1.410
      0.416	 -1.450
      0.420	 -1.455
      0.424	 -1.495
      0.428	 -1.540
      0.432	 -1.560
      0.436	 -1.575
      0.440	 -1.610
      0.444	 -1.605
      0.448	 -1.590
      0.452	 -1.610
      0.456	 -1.635
      0.460	 -1.600
      0.464	 -1.580
      0.468	 -1.545
      0.472	 -1.555
      0.476	 -1.570
      0.480	 -1.600
      0.484	 -1.625
      0.488	 -1.610
      0.492	 -1.560
      0.496	 -1.430
      0.500	 -1.180
      0.504	 -0.910
      0.508	 -0.800
      0.512	 -0.830
      0.516	 -0.950
      0.520	 -1.035
      0.524	 -1.085
      0.528	 -1.045
      0.532	 -0.985
      0.536	 -0.950
      0.540	 -0.895
      0.544	 -0.885
      0.548	 -0.875
      0.552	 -0.825
      0.556	 -0.730
      0.560	 -0.640
      0.564	 -0.520
      0.568	 -0.410
      0.572	 -0.335
      0.576	 -0.320
      0.580	 -0.360
      0.584	 -0.380
      0.588	 -0.400
      0.592	 -0.395
      0.596	 -0.360
      0.600	 -0.330
      0.604	 -0.310
      0.608	 -0.310
      0.612	 -0.340
      0.616	 -0.355
      0.620	 -0.385
      0.624	 -0.435
      0.628	 -0.475
      0.632	 -0.535
      0.636	 -0.580
      0.640	 -0.615
      0.644	 -0.675
      0.648	 -0.745
      0.652	 -0.795
      0.656	 -0.855
      0.660	 -0.890
      0.664	 -0.885
      0.668	 -0.895
      0.672	 -0.895
      0.676	 -0.890
      0.680	 -0.890
      0.684	 -0.900
      0.688	 -0.885
      0.692	 -0.885
      0.696	 -0.845
      0.700	 -0.790
      0.704	 -0.730
      0.708	 -0.640
      0.712	 -0.575
      0.716	 -0.510
      0.720	 -0.460
      0.724	 -0.405
      0.728	 -0.345
      0.732	 -0.290
      0.736	 -0.250
      0.740	 -0.240
      0.744	 -0.230
      0.748	 -0.250
      0.752	 -0.290
      0.756	 -0.315
      0.760	 -0.325
      0.764	 -0.335
      0.768	 -0.335
      0.772	 -0.360
      0.776	 -0.375
      0.780	 -0.415
      0.784	 -0.415
      0.788	 -0.440
      0.792	 -0.455
      0.796	 -0.475
      0.800	 -0.555
      0.804	 -0.675
      0.808	 -0.795
      0.812	 -0.845
      0.816	 -0.845
      0.820	 -0.825
      0.824	 -0.810
      0.828	 -0.830
      0.832	 -0.865
      0.836	 -0.900
      0.840	 -0.905
      0.844	 -0.905
      0.848	 -0.880
      0.852	 -0.870
      0.856	 -0.860
      0.860	 -0.820
