Elapsed_time	ECG
       0.000	 -1.363
       0.004	 -1.610
       0.008	 -1.945
       0.012	 -2.353
       0.016	 -2.482
       0.020	 -2.300
       0.024	 -2.002
       0.028	 -1.702
       0.032	 -1.532
       0.036	 -1.552
       0.040	 -1.603
       0.044	 -1.558
       0.048	 -1.575
       0.052	 -1.897
       0.056	 -2.152
       0.060	 -2.038
       0.064	 -1.675
       0.068	 -1.300
       0.072	 -1.120
       0.076	 -1.232
       0.080	 -1.440
       0.084	 -1.548
       0.088	 -1.525
       0.092	 -1.450
       0.096	 -1.387
       0.100	 -1.123
       0.104	 -0.910
       0.108	 -0.802
       0.112	 -0.662
       0.116	 -0.490
       0.120	 -0.375
       0.124	 -0.290
       0.128	 -0.240
       0.132	 -0.425
       0.136	 -0.598
       0.140	 -0.525
       0.144	 -0.172
       0.148	  0.200
       0.152	  0.527
       0.156	  0.713
       0.160	  0.695
       0.164	  0.640
       0.168	  0.623
       0.172	  0.590
       0.176	  0.507
       0.180	  0.445
       0.184	  0.477
       0.188	  0.657
       0.192	  0.897
       0.196	  1.173
       0.200	  1.357
       0.204	  1.373
       0.208	  1.170
       0.212	  0.723
       0.216	  0.287
       0.220	 -0.177
       0.224	 -0.713
       0.228	 -1.333
       0.232	 -1.815
       0.236	 -2.053
       0.240	 -1.985
       0.244	 -1.788
       0.248	 -1.640
       0.252	 -1.675
       0.256	 -1.907
       0.260	 -2.348
       0.264	 -2.710
       0.268	 -2.623
       0.272	 -2.208
       0.276	 -1.603
       0.280	 -1.125
       0.284	 -1.228
       0.288	 -1.522
       0.292	 -1.548
       0.296	 -1.333
       0.300	 -1.190
       0.304	 -1.290
       0.308	 -1.508
       0.312	 -1.762
       0.316	 -1.748
       0.320	 -1.462
       0.324	 -1.212
       0.328	 -1.058
       0.332	 -0.922
       0.336	 -0.848
       0.340	 -0.733
       0.344	 -0.562
       0.348	 -0.415
       0.352	 -0.588
       0.356	 -0.948
       0.360	 -1.015
       0.364	 -0.608
       0.368	  0.000
       0.372	  0.472
       0.376	  0.652
       0.380	  0.598
       0.384	  0.420
       0.388	  0.422
       0.392	  0.445
       0.396	  0.050
       0.400	 -0.362
       0.404	 -0.398
       0.408	 -0.220
       0.412	  0.145
       0.416	  0.570
       0.420	  0.848
       0.424	  0.922
       0.428	  0.940
       0.432	  1.022
       0.436	  1.163
       0.440	  1.308
       0.444	  1.400
       0.448	  1.312
       0.452	  0.733
       0.456	  0.120
       0.460	 -0.323
       0.464	 -0.637
       0.468	 -0.910
       0.472	 -1.115
       0.476	 -1.288
       0.480	 -1.433
       0.484	 -1.562
       0.488	 -1.710
       0.492	 -1.887
       0.496	 -1.990
       0.500	 -2.013
       0.504	 -2.152
       0.508	 -2.650
       0.512	 -3.385
       0.516	 -3.265
       0.520	 -2.275
       0.524	 -1.308
       0.528	 -0.802
       0.532	 -0.807
       0.536	 -1.173
       0.540	 -1.448
       0.544	 -1.390
       0.548	 -1.290
       0.552	 -1.385
       0.556	 -1.645
       0.560	 -1.720
       0.564	 -1.510
       0.568	 -1.290
       0.572	 -1.165
       0.576	 -1.020
       0.580	 -0.927
       0.584	 -0.875
       0.588	 -0.760
       0.592	 -0.600
       0.596	 -0.475
       0.600	 -0.487
       0.604	 -0.425
       0.608	 -0.175
       0.612	  0.147
       0.616	  0.345
       0.620	  0.335
       0.624	  0.212
       0.628	  0.240
       0.632	  0.400
       0.636	  0.537
       0.640	  0.675
       0.644	  0.738
       0.648	  0.710
       0.652	  0.728
       0.656	  0.748
       0.660	  0.762
       0.664	  0.775
       0.668	  0.845
       0.672	  0.998
       0.676	  1.208
       0.680	  1.403
       0.684	  1.460
       0.688	  1.423
       0.692	  1.137
       0.696	  0.672
       0.700	  0.273
       0.704	 -0.072
       0.708	 -0.448
       0.712	 -0.863
       0.716	 -1.165
       0.720	 -1.265
       0.724	 -1.282
       0.728	 -1.335
       0.732	 -1.450
       0.736	 -1.562
       0.740	 -1.600
       0.744	 -1.587
       0.748	 -1.528
       0.752	 -1.538
       0.756	 -1.502
       0.760	 -1.340
       0.764	 -1.070
       0.768	 -0.932
       0.772	 -0.932
       0.776	 -0.990
       0.780	 -1.060
       0.784	 -1.052
       0.788	 -1.140
       0.792	 -1.147
       0.796	 -1.083
       0.800	 -1.032
       0.804	 -0.865
       0.808	 -0.637
       0.812	 -0.458
       0.816	 -0.372
       0.820	 -0.273
       0.824	 -0.107
       0.828	  0.052
       0.832	  0.163
       0.836	  0.302
       0.840	  0.438
       0.844	  0.565
       0.848	  0.690
       0.852	  0.772
       0.856	  0.865
       0.860	  0.948
       0.864	  1.020
       0.868	  1.048
       0.872	  1.133
       0.876	  1.210
       0.880	  1.270
       0.884	  1.312
       0.888	  1.265
       0.892	  1.100
       0.896	  0.983
       0.900	  1.038
       0.904	  1.235
       0.908	  1.508
       0.912	  1.708
       0.916	  1.870
       0.920	  2.002
       0.924	  2.058
       0.928	  1.985
       0.932	  1.798
       0.936	  1.445
       0.940	  1.038
       0.944	  0.688
       0.948	  0.320
       0.952	 -0.075
       0.956	 -0.465
       0.960	 -0.708
       0.964	 -0.627
       0.968	 -0.398
       0.972	 -0.285
       0.976	 -0.302
       0.980	 -0.302
       0.984	 -0.302
       0.988	 -0.278
       0.992	 -0.225
       0.996	 -0.338
       1.000	 -0.507
       1.004	 -0.598
       1.008	 -0.507
       1.012	 -0.258
       1.016	  0.020
       1.020	  0.253
       1.024	  0.398
       1.028	  0.190
