Elapsed_time	ECG
       0.000	 -0.025
       0.004	 -0.080
       0.008	 -0.125
       0.012	 -0.135
       0.016	 -0.125
       0.020	 -0.110
       0.024	 -0.100
       0.028	 -0.080
       0.032	 -0.070
       0.036	 -0.050
       0.040	 -0.045
       0.044	 -0.030
       0.048	 -0.025
       0.052	  0.005
       0.056	  0.015
       0.060	  0.030
       0.064	  0.025
       0.068	  0.040
       0.072	  0.050
       0.076	  0.055
       0.080	  0.050
       0.084	  0.060
       0.088	  0.070
       0.092	  0.080
       0.096	  0.085
       0.100	  0.110
       0.104	  0.130
       0.108	  0.140
       0.112	  0.150
       0.116	  0.210
       0.120	  0.310
       0.124	  0.415
       0.128	  0.545
       0.132	  0.660
       0.136	  0.755
       0.140	  0.820
       0.144	  0.870
       0.148	  0.900
       0.152	  0.920
       0.156	  0.940
       0.160	  0.955
       0.164	  0.900
       0.168	  0.880
       0.172	  0.845
       0.176	  0.785
       0.180	  0.700
       0.184	  0.630
       0.188	  0.590
       0.192	  0.595
       0.196	  0.595
       0.200	  0.620
       0.204	  0.640
       0.208	  0.595
       0.212	  0.540
       0.216	  0.550
       0.220	  0.565
       0.224	  0.560
       0.228	  0.555
       0.232	  0.550
       0.236	  0.500
       0.240	  0.430
       0.244	  0.350
       0.248	  0.210
       0.252	  0.065
       0.256	 -0.040
       0.260	 -0.100
       0.264	 -0.170
       0.268	 -0.225
       0.272	 -0.280
       0.276	 -0.310
       0.280	 -0.325
       0.284	 -0.315
       0.288	 -0.320
       0.292	 -0.320
       0.296	 -0.330
       0.300	 -0.335
       0.304	 -0.340
       0.308	 -0.350
       0.312	 -0.365
       0.316	 -0.370
       0.320	 -0.375
       0.324	 -0.380
       0.328	 -0.380
       0.332	 -0.390
       0.336	 -0.400
       0.340	 -0.390
       0.344	 -0.380
       0.348	 -0.385
       0.352	 -0.380
       0.356	 -0.375
       0.360	 -0.365
       0.364	 -0.355
       0.368	 -0.335
       0.372	 -0.315
       0.376	 -0.300
       0.380	 -0.285
       0.384	 -0.260
       0.388	 -0.230
       0.392	 -0.205
       0.396	 -0.195
       0.400	 -0.180
       0.404	 -0.160
       0.408	 -0.150
       0.412	 -0.125
       0.416	 -0.105
       0.420	 -0.080
       0.424	 -0.045
       0.428	  0.005
       0.432	  0.010
       0.436	  0.005
       0.440	 -0.035
       0.444	 -0.060
       0.448	 -0.085
       0.452	 -0.085
       0.456	 -0.085
       0.460	 -0.090
       0.464	 -0.115
       0.468	 -0.135
       0.472	 -0.165
       0.476	 -0.175
       0.480	 -0.180
       0.484	 -0.180
       0.488	 -0.210
       0.492	 -0.260
       0.496	 -0.320
       0.500	 -0.345
       0.504	 -0.345
       0.508	 -0.325
       0.512	 -0.320
       0.516	 -0.320
       0.520	 -0.310
       0.524	 -0.295
       0.528	 -0.275
       0.532	 -0.275
       0.536	 -0.260
       0.540	 -0.245
       0.544	 -0.230
       0.548	 -0.235
       0.552	 -0.220
       0.556	 -0.210
       0.560	 -0.200
       0.564	 -0.200
       0.568	 -0.190
       0.572	 -0.180
       0.576	 -0.165
       0.580	 -0.165
       0.584	 -0.145
       0.588	 -0.125
       0.592	 -0.110
       0.596	 -0.105
       0.600	 -0.090
       0.604	 -0.060
       0.608	  0.015
       0.612	  0.100
       0.616	  0.210
       0.620	  0.335
       0.624	  0.455
       0.628	  0.540
       0.632	  0.575
       0.636	  0.610
       0.640	  0.645
       0.644	  0.670
       0.648	  0.685
       0.652	  0.720
       0.656	  0.690
       0.660	  0.675
       0.664	  0.640
       0.668	  0.590
       0.672	  0.520
       0.676	  0.465
       0.680	  0.420
       0.684	  0.425
       0.688	  0.430
       0.692	  0.450
       0.696	  0.440
       0.700	  0.385
       0.704	  0.340
       0.708	  0.355
       0.712	  0.375
       0.716	  0.365
       0.720	  0.360
       0.724	  0.365
       0.728	  0.325
       0.732	  0.260
       0.736	  0.180
       0.740	  0.060
       0.744	 -0.080
       0.748	 -0.180
       0.752	 -0.235
       0.756	 -0.285
       0.760	 -0.350
       0.764	 -0.410
       0.768	 -0.440
       0.772	 -0.435
       0.776	 -0.435
       0.780	 -0.450
       0.784	 -0.450
       0.788	 -0.445
       0.792	 -0.455
       0.796	 -0.470
       0.800	 -0.475
       0.804	 -0.465
       0.808	 -0.465
       0.812	 -0.470
       0.816	 -0.475
       0.820	 -0.460
       0.824	 -0.455
       0.828	 -0.450
       0.832	 -0.450
       0.836	 -0.440
       0.840	 -0.435
       0.844	 -0.420
       0.848	 -0.410
       0.852	 -0.390
       0.856	 -0.380
       0.860	 -0.365
       0.864	 -0.360
       0.868	 -0.330
       0.872	 -0.300
       0.876	 -0.275
       0.880	 -0.270
       0.884	 -0.245
       0.888	 -0.220
       0.892	 -0.200
       0.896	 -0.200
       0.900	 -0.180
       0.904	 -0.160
       0.908	 -0.140
       0.912	 -0.125
       0.916	 -0.100
       0.920	 -0.060
       0.924	 -0.045
       0.928	 -0.050
       0.932	 -0.085
       0.936	 -0.115
       0.940	 -0.130
       0.944	 -0.140
       0.948	 -0.145
       0.952	 -0.145
       0.956	 -0.150
       0.960	 -0.170
       0.964	 -0.210
       0.968	 -0.230
       0.972	 -0.225
       0.976	 -0.220
       0.980	 -0.250
       0.984	 -0.295
       0.988	 -0.335
       0.992	 -0.370
       0.996	 -0.370
       1.000	 -0.355
       1.004	 -0.330
       1.008	 -0.325
       1.012	 -0.320
       1.016	 -0.300
       1.020	 -0.275
       1.024	 -0.255
       1.028	 -0.240
       1.032	 -0.225
       1.036	 -0.205
       1.040	 -0.190
       1.044	 -0.165
       1.048	 -0.160
       1.052	 -0.135
       1.056	 -0.115
       1.060	 -0.105
       1.064	 -0.105
       1.068	 -0.085
       1.072	 -0.070
       1.076	 -0.050
       1.080	 -0.045
       1.084	  0.000
       1.088	  0.020
       1.092	  0.035
       1.096	  0.060
       1.100	  0.140
       1.104	  0.245
       1.108	  0.360
       1.112	  0.485
       1.116	  0.615
       1.120	  0.725
       1.124	  0.805
       1.128	  0.850
       1.132	  0.890
       1.136	  0.910
       1.140	  0.945
       1.144	  0.970
       1.148	  0.920
       1.152	  0.905
       1.156	  0.875
       1.160	  0.810
       1.164	  0.725
       1.168	  0.660
       1.172	  0.620
       1.176	  0.625
       1.180	  0.615
       1.184	  0.635
       1.188	  0.645
       1.192	  0.595
       1.196	  0.530
       1.200	  0.545
       1.204	  0.570
       1.208	  0.565
       1.212	  0.555
       1.216	  0.555
       1.220	  0.515
       1.224	  0.440
       1.228	  0.350
       1.232	  0.200
       1.236	  0.060
       1.240	 -0.050
       1.244	 -0.105
       1.248	 -0.175
       1.252	 -0.235
       1.256	 -0.295
       1.260	 -0.320
       1.264	 -0.340
       1.268	 -0.330
       1.272	 -0.340
       1.276	 -0.330
       1.280	 -0.340
       1.284	 -0.340
       1.288	 -0.345
       1.292	 -0.350
       1.296	 -0.360
       1.300	 -0.355
       1.304	 -0.350
       1.308	 -0.350
       1.312	 -0.360
       1.316	 -0.350
       1.320	 -0.345
       1.324	 -0.335
       1.328	 -0.320
       1.332	 -0.320
       1.336	 -0.305
       1.340	 -0.285
       1.344	 -0.270
       1.348	 -0.255
       1.352	 -0.230
       1.356	 -0.215
       1.360	 -0.200
       1.364	 -0.195
       1.368	 -0.170
       1.372	 -0.140
       1.376	 -0.125
       1.380	 -0.120
       1.384	 -0.100
       1.388	 -0.085
       1.392	 -0.075
       1.396	 -0.080
       1.400	 -0.070
       1.404	 -0.045
       1.408	 -0.040
       1.412	 -0.030
       1.416	  0.005
       1.420	  0.040
       1.424	  0.055
       1.428	  0.040
       1.432	  0.010
       1.436	 -0.025
       1.440	 -0.040
       1.444	 -0.040
       1.448	 -0.040
       1.452	 -0.030
       1.456	 -0.040
       1.460	 -0.060
       1.464	 -0.090
       1.468	 -0.100
       1.472	 -0.090
       1.476	 -0.080
       1.480	 -0.135
       1.484	 -0.175
       1.488	 -0.220
       1.492	 -0.245
