Elapsed_time	ECG
       0.000	  0.105
       0.004	  0.105
       0.008	  0.110
       0.012	  0.117
       0.016	  0.128
       0.020	  0.135
       0.024	  0.140
       0.028	  0.147
       0.032	  0.152
       0.036	  0.158
       0.040	  0.155
       0.044	  0.160
       0.048	  0.168
       0.052	  0.180
       0.056	  0.185
       0.060	  0.195
       0.064	  0.190
       0.068	  0.175
       0.072	  0.147
       0.076	  0.125
       0.080	  0.107
       0.084	  0.105
       0.088	  0.117
       0.092	  0.145
       0.096	  0.175
       0.100	  0.215
       0.104	  0.250
       0.108	  0.282
       0.112	  0.307
       0.116	  0.330
       0.120	  0.345
       0.124	  0.355
       0.128	  0.362
       0.132	  0.370
       0.136	  0.375
       0.140	  0.372
       0.144	  0.367
       0.148	  0.357
       0.152	  0.328
       0.156	  0.295
       0.160	  0.260
       0.164	  0.215
       0.168	  0.180
       0.172	  0.145
       0.176	  0.117
       0.180	  0.083
       0.184	  0.058
       0.188	  0.035
       0.192	  0.018
       0.196	  0.000
       0.200	 -0.015
       0.204	 -0.020
       0.208	 -0.018
       0.212	 -0.010
       0.216	  0.013
       0.220	  0.025
       0.224	  0.022
       0.228	  0.015
       0.232	  0.005
       0.236	 -0.013
       0.240	 -0.022
       0.244	 -0.030
       0.248	 -0.028
       0.252	 -0.013
       0.256	  0.010
       0.260	  0.035
       0.264	  0.055
       0.268	  0.080
       0.272	  0.102
       0.276	  0.122
       0.280	  0.117
       0.284	  0.105
       0.288	  0.072
       0.292	  0.028
       0.296	 -0.037
       0.300	 -0.095
       0.304	 -0.155
       0.308	 -0.198
       0.312	 -0.228
       0.316	 -0.245
       0.320	 -0.253
       0.324	 -0.255
       0.328	 -0.253
       0.332	 -0.240
       0.336	 -0.223
       0.340	 -0.200
       0.344	 -0.177
       0.348	 -0.150
       0.352	 -0.125
       0.356	 -0.102
       0.360	 -0.080
       0.364	 -0.065
       0.368	 -0.050
       0.372	 -0.035
       0.376	 -0.028
       0.380	 -0.028
       0.384	 -0.028
       0.388	 -0.028
       0.392	 -0.022
       0.396	 -0.013
       0.400	  0.013
       0.404	  0.037
       0.408	  0.072
       0.412	  0.105
       0.416	  0.145
       0.420	  0.182
       0.424	  0.212
       0.428	  0.237
       0.432	  0.263
       0.436	  0.290
       0.440	  0.312
       0.444	  0.333
       0.448	  0.345
       0.452	  0.350
       0.456	  0.347
       0.460	  0.343
       0.464	  0.328
       0.468	  0.312
       0.472	  0.295
       0.476	  0.282
       0.480	  0.270
       0.484	  0.268
       0.488	  0.268
       0.492	  0.273
       0.496	  0.273
       0.500	  0.280
       0.504	  0.282
       0.508	  0.285
       0.512	  0.282
       0.516	  0.295
       0.520	  0.312
       0.524	  0.335
       0.528	  0.338
       0.532	  0.323
       0.536	  0.292
       0.540	  0.258
       0.544	  0.223
       0.548	  0.193
       0.552	  0.165
       0.556	  0.138
       0.560	  0.120
       0.564	  0.117
       0.568	  0.133
       0.572	  0.158
       0.576	  0.188
       0.580	  0.207
       0.584	  0.215
       0.588	  0.210
       0.592	  0.193
       0.596	  0.160
       0.600	  0.122
       0.604	  0.077
       0.608	  0.028
       0.612	 -0.030
       0.616	 -0.077
       0.620	 -0.113
       0.624	 -0.140
       0.628	 -0.165
       0.632	 -0.185
       0.636	 -0.207
       0.640	 -0.235
       0.644	 -0.265
       0.648	 -0.290
       0.652	 -0.310
       0.656	 -0.330
       0.660	 -0.345
       0.664	 -0.357
       0.668	 -0.362
       0.672	 -0.370
       0.676	 -0.372
       0.680	 -0.385
       0.684	 -0.390
       0.688	 -0.398
       0.692	 -0.395
       0.696	 -0.390
       0.700	 -0.372
       0.704	 -0.350
       0.708	 -0.323
       0.712	 -0.302
       0.716	 -0.275
       0.720	 -0.245
       0.724	 -0.210
       0.728	 -0.172
       0.732	 -0.125
       0.736	 -0.080
       0.740	 -0.037
       0.744	  0.007
       0.748	  0.048
       0.752	  0.087
       0.756	  0.117
       0.760	  0.145
       0.764	  0.163
       0.768	  0.180
       0.772	  0.193
       0.776	  0.207
       0.780	  0.210
       0.784	  0.210
       0.788	  0.207
       0.792	  0.207
       0.796	  0.215
       0.800	  0.230
       0.804	  0.240
       0.808	  0.245
       0.812	  0.242
       0.816	  0.240
       0.820	  0.240
       0.824	  0.230
       0.828	  0.223
       0.832	  0.223
       0.836	  0.233
       0.840	  0.250
       0.844	  0.268
       0.848	  0.282
       0.852	  0.295
       0.856	  0.305
       0.860	  0.315
       0.864	  0.320
       0.868	  0.312
       0.872	  0.290
       0.876	  0.268
       0.880	  0.237
       0.884	  0.215
       0.888	  0.203
       0.892	  0.200
       0.896	  0.193
       0.900	  0.188
       0.904	  0.172
       0.908	  0.155
       0.912	  0.133
       0.916	  0.110
       0.920	  0.085
       0.924	  0.060
       0.928	  0.028
       0.932	 -0.013
       0.936	 -0.060
       0.940	 -0.120
       0.944	 -0.190
       0.948	 -0.253
       0.952	 -0.305
       0.956	 -0.347
       0.960	 -0.378
       0.964	 -0.400
       0.968	 -0.410
       0.972	 -0.407
       0.976	 -0.398
       0.980	 -0.403
       0.984	 -0.407
