Elapsed_time	ECG
      0.000	  0.630
      0.004	  0.605
      0.008	  0.630
      0.012	  0.660
      0.016	  0.705
      0.020	  0.710
      0.024	  0.730
      0.028	  0.760
      0.032	  0.785
      0.036	  0.790
      0.040	  0.810
      0.044	  0.820
      0.048	  0.870
      0.052	  0.905
      0.056	  0.960
      0.060	  1.040
      0.064	  1.045
      0.068	  1.055
      0.072	  1.005
      0.076	  0.980
      0.080	  0.940
      0.084	  0.960
      0.088	  1.020
      0.092	  1.050
      0.096	  1.055
      0.100	  1.050
      0.104	  1.010
      0.108	  1.005
      0.112	  1.020
      0.116	  1.015
      0.120	  1.055
      0.124	  1.055
      0.128	  1.040
      0.132	  1.020
      0.136	  0.985
      0.140	  0.955
      0.144	  0.920
      0.148	  0.935
      0.152	  0.935
      0.156	  0.935
      0.160	  0.885
      0.164	  0.855
      0.168	  0.790
      0.172	  0.735
      0.176	  0.690
      0.180	  0.690
      0.184	  0.660
      0.188	  0.650
      0.192	  0.580
      0.196	  0.510
      0.200	  0.470
      0.204	  0.405
      0.208	  0.350
      0.212	  0.320
      0.216	  0.315
      0.220	  0.355
      0.224	  0.375
      0.228	  0.410
      0.232	  0.440
      0.236	  0.495
      0.240	  0.545
      0.244	  0.575
      0.248	  0.620
      0.252	  0.640
      0.256	  0.685
      0.260	  0.680
      0.264	  0.675
      0.268	  0.685
      0.272	  0.660
      0.276	  0.690
      0.280	  0.650
      0.284	  0.650
      0.288	  0.660
      0.292	  0.650
      0.296	  0.675
      0.300	  0.720
      0.304	  0.750
      0.308	  0.790
      0.312	  0.820
      0.316	  0.900
      0.320	  0.950
      0.324	  0.965
      0.328	  0.935
      0.332	  0.910
      0.336	  0.855
      0.340	  0.830
      0.344	  0.850
      0.348	  0.880
      0.352	  0.930
      0.356	  0.950
      0.360	  0.965
      0.364	  0.970
      0.368	  0.955
      0.372	  0.915
      0.376	  0.900
      0.380	  0.880
      0.384	  0.900
      0.388	  0.920
      0.392	  0.945
      0.396	  0.925
      0.400	  0.895
      0.404	  0.850
      0.408	  0.810
      0.412	  0.820
      0.416	  0.815
      0.420	  0.835
      0.424	  0.795
      0.428	  0.745
      0.432	  0.685
      0.436	  0.600
      0.440	  0.630
      0.444	  0.610
      0.448	  0.610
      0.452	  0.590
      0.456	  0.545
      0.460	  0.505
      0.464	  0.425
      0.468	  0.410
      0.472	  0.370
