Elapsed_time	ECG
       0.000	  0.253
       0.004	  0.140
       0.008	  0.080
       0.012	  0.072
       0.016	  0.098
       0.020	  0.087
       0.024	  0.043
       0.028	 -0.065
       0.032	 -0.270
       0.036	 -0.388
       0.040	 -0.367
       0.044	 -0.307
       0.048	 -0.225
       0.052	 -0.090
       0.056	  0.000
       0.060	  0.015
       0.064	 -0.022
       0.068	 -0.155
       0.072	 -0.240
       0.076	 -0.320
       0.080	 -0.307
       0.084	 -0.255
       0.088	 -0.292
       0.092	 -0.345
       0.096	 -0.323
       0.100	 -0.282
       0.104	 -0.225
       0.108	 -0.203
       0.112	 -0.225
       0.116	 -0.233
       0.120	 -0.247
       0.124	 -0.307
       0.128	 -0.275
       0.132	 -0.043
       0.136	  0.163
       0.140	  0.278
       0.144	  0.345
       0.148	  0.405
       0.152	  0.470
       0.156	  0.575
       0.160	  0.770
       0.164	  0.960
       0.168	  1.125
       0.172	  1.192
       0.176	  1.065
       0.180	  0.905
       0.184	  0.905
       0.188	  1.125
       0.192	  1.425
       0.196	  1.377
       0.200	  0.960
       0.204	  0.465
       0.208	  0.060
       0.212	 -0.268
       0.216	 -0.532
       0.220	 -0.830
       0.224	 -0.988
       0.228	 -0.980
       0.232	 -0.900
       0.236	 -0.833
       0.240	 -0.838
       0.244	 -0.968
       0.248	 -1.115
       0.252	 -1.147
       0.256	 -1.208
       0.260	 -1.198
       0.264	 -1.155
       0.268	 -1.107
       0.272	 -1.077
       0.276	 -1.073
       0.280	 -1.070
       0.284	 -1.028
       0.288	 -1.020
       0.292	 -0.990
       0.296	 -0.968
       0.300	 -0.968
       0.304	 -0.930
       0.308	 -0.840
       0.312	 -0.825
       0.316	 -0.875
       0.320	 -1.010
       0.324	 -1.245
       0.328	 -1.445
       0.332	 -1.470
       0.336	 -1.403
       0.340	 -1.305
       0.344	 -1.242
       0.348	 -1.288
       0.352	 -1.325
       0.356	 -1.373
       0.360	 -1.393
       0.364	 -1.340
       0.368	 -1.265
       0.372	 -1.190
       0.376	 -1.145
       0.380	 -1.125
       0.384	 -1.085
       0.388	 -0.983
       0.392	 -0.868
       0.396	 -0.770
       0.400	 -0.680
       0.404	 -0.613
       0.408	 -0.600
       0.412	 -0.615
       0.416	 -0.623
       0.420	 -0.637
       0.424	 -0.570
       0.428	 -0.463
       0.432	 -0.420
