Elapsed_time	ECG
       0.000	  0.022
       0.004	 -0.050
       0.008	 -0.182
       0.012	 -0.312
       0.016	 -0.477
       0.020	 -0.620
       0.024	 -0.660
       0.028	 -0.695
       0.032	 -0.703
       0.036	 -0.675
       0.040	 -0.637
       0.044	 -0.590
       0.048	 -0.520
       0.052	 -0.497
       0.056	 -0.398
       0.060	 -0.335
       0.064	 -0.287
       0.068	 -0.270
       0.072	 -0.175
       0.076	 -0.182
       0.080	 -0.110
       0.084	 -0.058
       0.088	  0.000
       0.092	  0.025
       0.096	  0.145
       0.100	  0.207
       0.104	  0.258
       0.108	  0.278
       0.112	  0.350
       0.116	  0.350
       0.120	  0.362
       0.124	  0.378
       0.128	  0.410
       0.132	  0.420
       0.136	  0.422
       0.140	  0.425
       0.144	  0.378
       0.148	  0.378
       0.152	  0.378
       0.156	  0.370
       0.160	  0.320
       0.164	  0.297
       0.168	  0.258
       0.172	  0.185
       0.176	  0.100
       0.180	  0.037
       0.184	 -0.033
       0.188	 -0.128
       0.192	 -0.160
       0.196	 -0.233
       0.200	 -0.245
       0.204	 -0.320
       0.208	 -0.407
       0.212	 -0.507
       0.216	 -0.650
       0.220	 -0.715
       0.224	 -0.807
       0.228	 -0.802
       0.232	 -0.757
       0.236	 -0.700
       0.240	 -0.647
       0.244	 -0.613
       0.248	 -0.552
       0.252	 -0.465
       0.256	 -0.435
       0.260	 -0.323
       0.264	 -0.310
       0.268	 -0.220
       0.272	 -0.102
       0.276	 -0.098
       0.280	 -0.100
       0.284	 -0.050
       0.288	  0.013
       0.292	  0.037
       0.296	  0.065
       0.300	  0.120
       0.304	  0.083
       0.308	  0.102
       0.312	  0.098
       0.316	  0.135
       0.320	  0.113
       0.324	  0.163
       0.328	  0.190
       0.332	  0.240
       0.336	  0.260
       0.340	  0.237
       0.344	  0.237
       0.348	  0.177
       0.352	  0.172
       0.356	  0.160
       0.360	  0.120
       0.364	  0.077
       0.368	  0.065
       0.372	 -0.028
       0.376	 -0.052
       0.380	 -0.138
       0.384	 -0.150
       0.388	 -0.188
       0.392	 -0.160
       0.396	 -0.177
       0.400	 -0.158
       0.404	 -0.188
       0.408	 -0.228
       0.412	 -0.297
       0.416	 -0.338
       0.420	 -0.372
       0.424	 -0.410
       0.428	 -0.360
       0.432	 -0.323
       0.436	 -0.285
       0.440	 -0.270
       0.444	 -0.175
       0.448	 -0.158
       0.452	 -0.087
       0.456	 -0.020
       0.460	  0.050
       0.464	  0.070
       0.468	  0.160
       0.472	  0.190
       0.476	  0.212
       0.480	  0.215
       0.484	  0.237
       0.488	  0.237
       0.492	  0.273
       0.496	  0.302
       0.500	  0.320
       0.504	  0.307
       0.508	  0.297
       0.512	  0.282
       0.516	  0.245
       0.520	  0.210
       0.524	  0.185
       0.528	  0.163
       0.532	  0.135
       0.536	  0.107
       0.540	  0.033
       0.544	  0.037
       0.548	 -0.037
       0.552	 -0.100
       0.556	 -0.172
       0.560	 -0.188
       0.564	 -0.207
       0.568	 -0.250
