Elapsed_time	ECG
      0.000	 -0.410
      0.004	 -0.430
      0.008	 -0.435
      0.012	 -0.480
      0.016	 -0.515
      0.020	 -0.505
      0.024	 -0.545
      0.028	 -0.505
      0.032	 -0.545
      0.036	 -0.545
      0.040	 -0.520
      0.044	 -0.520
      0.048	 -0.480
      0.052	 -0.415
      0.056	 -0.350
      0.060	 -0.295
      0.064	 -0.265
      0.068	 -0.195
      0.072	 -0.170
      0.076	 -0.160
      0.080	 -0.120
      0.084	 -0.060
      0.088	 -0.055
      0.092	 -0.005
      0.096	  0.000
      0.100	  0.020
      0.104	  0.015
      0.108	  0.035
      0.112	  0.015
      0.116	  0.015
      0.120	  0.020
      0.124	 -0.015
      0.128	 -0.065
      0.132	 -0.130
      0.136	 -0.180
      0.140	 -0.220
      0.144	 -0.190
      0.148	 -0.205
      0.152	 -0.200
      0.156	 -0.190
      0.160	 -0.180
      0.164	 -0.225
      0.168	 -0.180
      0.172	 -0.225
      0.176	 -0.255
      0.180	 -0.265
      0.184	 -0.290
      0.188	 -0.285
      0.192	 -0.335
      0.196	 -0.375
      0.200	 -0.445
      0.204	 -0.495
      0.208	 -0.530
      0.212	 -0.545
      0.216	 -0.560
      0.220	 -0.575
      0.224	 -0.585
      0.228	 -0.625
      0.232	 -0.625
      0.236	 -0.650
      0.240	 -0.650
      0.244	 -0.670
      0.248	 -0.615
      0.252	 -0.610
      0.256	 -0.550
      0.260	 -0.530
      0.264	 -0.470
      0.268	 -0.435
      0.272	 -0.390
      0.276	 -0.335
      0.280	 -0.280
      0.284	 -0.205
      0.288	 -0.150
      0.292	 -0.110
      0.296	 -0.090
      0.300	 -0.070
      0.304	 -0.075
      0.308	 -0.045
      0.312	 -0.030
      0.316	 -0.005
      0.320	  0.005
      0.324	 -0.010
      0.328	 -0.040
      0.332	 -0.090
      0.336	 -0.130
      0.340	 -0.195
      0.344	 -0.195
      0.348	 -0.195
      0.352	 -0.190
      0.356	 -0.160
      0.360	 -0.170
      0.364	 -0.160
      0.368	 -0.175
      0.372	 -0.175
      0.376	 -0.170
      0.380	 -0.195
      0.384	 -0.190
      0.388	 -0.215
      0.392	 -0.240
      0.396	 -0.270
      0.400	 -0.295
      0.404	 -0.325
      0.408	 -0.335
      0.412	 -0.320
      0.416	 -0.320
      0.420	 -0.315
      0.424	 -0.340
      0.428	 -0.365
      0.432	 -0.400
      0.436	 -0.440
      0.440	 -0.445
      0.444	 -0.455
      0.448	 -0.455
      0.452	 -0.420
      0.456	 -0.390
      0.460	 -0.400
      0.464	 -0.400
      0.468	 -0.370
      0.472	 -0.350
      0.476	 -0.310
      0.480	 -0.230
      0.484	 -0.150
      0.488	 -0.120
      0.492	 -0.075
      0.496	 -0.070
      0.500	 -0.030
      0.504	 -0.020
      0.508	  0.010
      0.512	  0.040
      0.516	  0.065
      0.520	  0.095
      0.524	  0.080
      0.528	  0.100
      0.532	  0.075
      0.536	  0.045
      0.540	  0.000
      0.544	 -0.020
      0.548	 -0.075
      0.552	 -0.125
      0.556	 -0.125
      0.560	 -0.160
      0.564	 -0.180
      0.568	 -0.190
      0.572	 -0.195
      0.576	 -0.210
      0.580	 -0.210
      0.584	 -0.215
      0.588	 -0.250
      0.592	 -0.255
      0.596	 -0.320
      0.600	 -0.365
      0.604	 -0.390
      0.608	 -0.420
      0.612	 -0.410
      0.616	 -0.410
      0.620	 -0.420
      0.624	 -0.415
      0.628	 -0.465
      0.632	 -0.470
      0.636	 -0.500
      0.640	 -0.530
      0.644	 -0.570
      0.648	 -0.575
      0.652	 -0.585
      0.656	 -0.565
      0.660	 -0.540
      0.664	 -0.525
      0.668	 -0.525
      0.672	 -0.505
      0.676	 -0.470
      0.680	 -0.420
      0.684	 -0.350
      0.688	 -0.275
      0.692	 -0.210
      0.696	 -0.150
      0.700	 -0.070
      0.704	 -0.050
      0.708	  0.000
      0.712	  0.030
      0.716	  0.060
      0.720	  0.095
      0.724	  0.120
      0.728	  0.125
      0.732	  0.145
      0.736	  0.135
      0.740	  0.120
      0.744	  0.095
      0.748	  0.055
      0.752	  0.025
      0.756	 -0.025
      0.760	 -0.060
      0.764	 -0.080
      0.768	 -0.110
      0.772	 -0.130
      0.776	 -0.130
      0.780	 -0.125
      0.784	 -0.110
      0.788	 -0.135
      0.792	 -0.160
      0.796	 -0.245
      0.800	 -0.280
      0.804	 -0.315
      0.808	 -0.345
      0.812	 -0.360
      0.816	 -0.375
      0.820	 -0.395
      0.824	 -0.405
      0.828	 -0.425
      0.832	 -0.460
      0.836	 -0.530
      0.840	 -0.555
      0.844	 -0.550
      0.848	 -0.575
      0.852	 -0.525
      0.856	 -0.500
      0.860	 -0.500
      0.864	 -0.500
      0.868	 -0.525
      0.872	 -0.505
      0.876	 -0.475
      0.880	 -0.435
      0.884	 -0.380
      0.888	 -0.310
      0.892	 -0.290
      0.896	 -0.245
      0.900	 -0.200
      0.904	 -0.145
      0.908	 -0.095
      0.912	 -0.040
      0.916	  0.010
      0.920	  0.050
      0.924	  0.055
      0.928	  0.065
      0.932	  0.075
      0.936	  0.065
      0.940	  0.040
      0.944	  0.025
      0.948	  0.025
      0.952	  0.010
      0.956	 -0.025
      0.960	 -0.070
      0.964	 -0.115
      0.968	 -0.100
      0.972	 -0.145
      0.976	 -0.170
      0.980	 -0.200
      0.984	 -0.205
      0.988	 -0.220
      0.992	 -0.250
      0.996	 -0.310
      1.000	 -0.385
      1.004	 -0.460
      1.008	 -0.480
      1.012	 -0.510
      1.016	 -0.515
      1.020	 -0.525
      1.024	 -0.555
      1.028	 -0.570
      1.032	 -0.620
      1.036	 -0.630
      1.040	 -0.630
      1.044	 -0.655
      1.048	 -0.620
      1.052	 -0.575
      1.056	 -0.550
      1.060	 -0.540
      1.064	 -0.530
      1.068	 -0.545
      1.072	 -0.565
      1.076	 -0.555
      1.080	 -0.530
      1.084	 -0.455
      1.088	 -0.390
      1.092	 -0.350
      1.096	 -0.325
      1.100	 -0.285
      1.104	 -0.260
      1.108	 -0.235
      1.112	 -0.175
      1.116	 -0.120
      1.120	 -0.070
      1.124	 -0.055
      1.128	 -0.055
      1.132	 -0.040
      1.136	 -0.045
      1.140	 -0.045
      1.144	 -0.040
      1.148	 -0.035
      1.152	 -0.065
      1.156	 -0.060
      1.160	 -0.070
      1.164	 -0.110
      1.168	 -0.140
      1.172	 -0.155
      1.176	 -0.170
      1.180	 -0.160
      1.184	 -0.175
      1.188	 -0.155
      1.192	 -0.190
      1.196	 -0.240
      1.200	 -0.260
