Elapsed_time	ECG
       0.000	 -0.130
       0.004	 -0.250
       0.008	 -0.370
       0.012	 -0.430
       0.016	 -0.485
       0.020	 -0.550
       0.024	 -0.585
       0.028	 -0.590
       0.032	 -0.595
       0.036	 -0.610
       0.040	 -0.630
       0.044	 -0.640
       0.048	 -0.640
       0.052	 -0.645
       0.056	 -0.655
       0.060	 -0.665
       0.064	 -0.670
       0.068	 -0.670
       0.072	 -0.670
       0.076	 -0.675
       0.080	 -0.675
       0.084	 -0.670
       0.088	 -0.655
       0.092	 -0.660
       0.096	 -0.650
       0.100	 -0.650
       0.104	 -0.640
       0.108	 -0.625
       0.112	 -0.600
       0.116	 -0.575
       0.120	 -0.550
       0.124	 -0.525
       0.128	 -0.505
       0.132	 -0.475
       0.136	 -0.445
       0.140	 -0.415
       0.144	 -0.390
       0.148	 -0.345
       0.152	 -0.320
       0.156	 -0.305
       0.160	 -0.300
       0.164	 -0.285
       0.168	 -0.240
       0.172	 -0.190
       0.176	 -0.180
       0.180	 -0.180
       0.184	 -0.210
       0.188	 -0.230
       0.192	 -0.245
       0.196	 -0.240
       0.200	 -0.250
       0.204	 -0.260
       0.208	 -0.300
       0.212	 -0.330
       0.216	 -0.360
       0.220	 -0.390
       0.224	 -0.410
       0.228	 -0.410
       0.232	 -0.440
       0.236	 -0.500
       0.240	 -0.555
       0.244	 -0.605
       0.248	 -0.630
       0.252	 -0.640
       0.256	 -0.640
       0.260	 -0.625
       0.264	 -0.610
       0.268	 -0.580
       0.272	 -0.555
       0.276	 -0.545
       0.280	 -0.520
       0.284	 -0.490
       0.288	 -0.460
       0.292	 -0.450
       0.296	 -0.425
       0.300	 -0.390
       0.304	 -0.365
       0.308	 -0.350
       0.312	 -0.310
       0.316	 -0.275
       0.320	 -0.260
       0.324	 -0.245
       0.328	 -0.235
       0.332	 -0.205
       0.336	 -0.175
       0.340	 -0.140
       0.344	 -0.120
       0.348	 -0.075
       0.352	  0.005
       0.356	  0.115
       0.360	  0.240
       0.364	  0.380
       0.368	  0.520
       0.372	  0.690
       0.376	  0.795
       0.380	  0.880
       0.384	  0.950
       0.388	  1.040
       0.392	  1.130
       0.396	  1.220
       0.400	  1.235
       0.404	  1.225
       0.408	  1.180
       0.412	  1.145
       0.416	  1.095
       0.420	  1.015
       0.424	  0.955
       0.428	  0.940
       0.432	  0.925
       0.436	  0.905
       0.440	  0.870
       0.444	  0.840
       0.448	  0.760
       0.452	  0.700
       0.456	  0.650
       0.460	  0.595
       0.464	  0.600
       0.468	  0.635
       0.472	  0.595
       0.476	  0.495
       0.480	  0.390
       0.484	  0.295
       0.488	  0.195
       0.492	  0.055
       0.496	 -0.090
       0.500	 -0.205
       0.504	 -0.315
       0.508	 -0.405
       0.512	 -0.465
       0.516	 -0.505
       0.520	 -0.540
       0.524	 -0.570
       0.528	 -0.590
       0.532	 -0.600
       0.536	 -0.620
       0.540	 -0.615
       0.544	 -0.615
       0.548	 -0.610
       0.552	 -0.625
       0.556	 -0.635
       0.560	 -0.655
       0.564	 -0.660
       0.568	 -0.670
       0.572	 -0.670
       0.576	 -0.675
       0.580	 -0.670
       0.584	 -0.670
       0.588	 -0.655
       0.592	 -0.650
       0.596	 -0.620
       0.600	 -0.615
       0.604	 -0.595
       0.608	 -0.585
       0.612	 -0.560
       0.616	 -0.540
       0.620	 -0.515
       0.624	 -0.485
       0.628	 -0.445
       0.632	 -0.420
       0.636	 -0.405
       0.640	 -0.390
       0.644	 -0.365
       0.648	 -0.335
       0.652	 -0.290
       0.656	 -0.250
       0.660	 -0.235
       0.664	 -0.210
       0.668	 -0.180
       0.672	 -0.150
       0.676	 -0.155
       0.680	 -0.175
       0.684	 -0.200
       0.688	 -0.220
       0.692	 -0.240
       0.696	 -0.240
       0.700	 -0.240
       0.704	 -0.250
       0.708	 -0.285
       0.712	 -0.320
       0.716	 -0.360
       0.720	 -0.385
       0.724	 -0.405
       0.728	 -0.440
       0.732	 -0.485
       0.736	 -0.550
       0.740	 -0.600
       0.744	 -0.620
       0.748	 -0.620
       0.752	 -0.615
       0.756	 -0.600
       0.760	 -0.600
       0.764	 -0.570
       0.768	 -0.540
       0.772	 -0.510
       0.776	 -0.495
       0.780	 -0.455
       0.784	 -0.445
       0.788	 -0.425
       0.792	 -0.415
       0.796	 -0.385
       0.800	 -0.365
       0.804	 -0.320
       0.808	 -0.305
       0.812	 -0.265
       0.816	 -0.240
       0.820	 -0.225
       0.824	 -0.205
       0.828	 -0.180
       0.832	 -0.145
       0.836	 -0.120
       0.840	 -0.105
       0.844	 -0.065
       0.848	  0.025
       0.852	  0.140
       0.856	  0.270
       0.860	  0.390
       0.864	  0.530
       0.868	  0.685
       0.872	  0.810
       0.876	  0.895
       0.880	  0.975
       0.884	  1.060
       0.888	  1.155
       0.892	  1.230
       0.896	  1.250
       0.900	  1.255
       0.904	  1.225
       0.908	  1.180
       0.912	  1.135
       0.916	  1.055
       0.920	  1.010
       0.924	  1.000
       0.928	  0.975
       0.932	  0.960
       0.936	  0.910
       0.940	  0.870
       0.944	  0.800
       0.948	  0.745
       0.952	  0.685
       0.956	  0.650
       0.960	  0.645
       0.964	  0.675
       0.968	  0.630
       0.972	  0.540
       0.976	  0.420
       0.980	  0.340
       0.984	  0.245
       0.988	  0.125
       0.992	 -0.030
       0.996	 -0.160
       1.000	 -0.275
       1.004	 -0.360
       1.008	 -0.425
       1.012	 -0.455
       1.016	 -0.495
       1.020	 -0.525
       1.024	 -0.570
       1.028	 -0.580
       1.032	 -0.570
       1.036	 -0.570
       1.040	 -0.570
       1.044	 -0.585
       1.048	 -0.605
       1.052	 -0.600
       1.056	 -0.590
       1.060	 -0.595
       1.064	 -0.600
       1.068	 -0.590
       1.072	 -0.580
       1.076	 -0.585
       1.080	 -0.580
       1.084	 -0.570
       1.088	 -0.565
       1.092	 -0.555
       1.096	 -0.540
       1.100	 -0.525
       1.104	 -0.500
       1.108	 -0.480
       1.112	 -0.445
       1.116	 -0.430
       1.120	 -0.410
       1.124	 -0.405
       1.128	 -0.370
       1.132	 -0.340
       1.136	 -0.320
       1.140	 -0.290
       1.144	 -0.265
       1.148	 -0.235
       1.152	 -0.205
       1.156	 -0.160
       1.160	 -0.125
       1.164	 -0.090
       1.168	 -0.080
       1.172	 -0.070
       1.176	 -0.090
       1.180	 -0.120
       1.184	 -0.140
       1.188	 -0.150
       1.192	 -0.170
       1.196	 -0.160
       1.200	 -0.175
       1.204	 -0.210
       1.208	 -0.260
       1.212	 -0.280
       1.216	 -0.295
       1.220	 -0.275
       1.224	 -0.305
       1.228	 -0.375
       1.232	 -0.440
       1.236	 -0.495
       1.240	 -0.530
       1.244	 -0.540
       1.248	 -0.520
       1.252	 -0.505
       1.256	 -0.480
       1.260	 -0.465
       1.264	 -0.440
       1.268	 -0.420
       1.272	 -0.410
       1.276	 -0.385
       1.280	 -0.345
       1.284	 -0.315
       1.288	 -0.290
       1.292	 -0.270
       1.296	 -0.245
       1.300	 -0.210
       1.304	 -0.185
       1.308	 -0.180
       1.312	 -0.160
       1.316	 -0.135
       1.320	 -0.110
       1.324	 -0.080
       1.328	 -0.050
       1.332	 -0.020
       1.336	  0.005
       1.340	  0.035
       1.344	  0.105
       1.348	  0.210
       1.352	  0.335
       1.356	  0.475
       1.360	  0.600
       1.364	  0.760
       1.368	  0.895
       1.372	  0.995
       1.376	  1.060
       1.380	  1.140
       1.384	  1.210
       1.388	  1.305
       1.392	  1.340
       1.396	  1.335
       1.400	  1.315
       1.404	  1.290
       1.408	  1.240
       1.412	  1.155
       1.416	  1.100
       1.420	  1.085
       1.424	  1.050
       1.428	  1.045
       1.432	  1.010
       1.436	  0.980
       1.440	  0.915
       1.444	  0.835
       1.448	  0.800
       1.452	  0.765
       1.456	  0.745
       1.460	  0.755
       1.464	  0.740
       1.468	  0.660
       1.472	  0.560
       1.476	  0.465
       1.480	  0.380
       1.484	  0.255
       1.488	  0.115
       1.492	  0.005
       1.496	 -0.105
       1.500	 -0.205
       1.504	 -0.285
       1.508	 -0.360
       1.512	 -0.400
       1.516	 -0.420
       1.520	 -0.440
       1.524	 -0.460
       1.528	 -0.465
       1.532	 -0.460
       1.536	 -0.475
       1.540	 -0.475
       1.544	 -0.475
       1.548	 -0.490
       1.552	 -0.510
       1.556	 -0.505
       1.560	 -0.525
       1.564	 -0.535
       1.568	 -0.540
       1.572	 -0.525
       1.576	 -0.540
       1.580	 -0.530
       1.584	 -0.520
       1.588	 -0.495
       1.592	 -0.485
       1.596	 -0.465
       1.600	 -0.450
       1.604	 -0.435
       1.608	 -0.425
       1.612	 -0.395
       1.616	 -0.365
       1.620	 -0.345
       1.624	 -0.335
       1.628	 -0.305
       1.632	 -0.275
       1.636	 -0.245
       1.640	 -0.220
       1.644	 -0.205
       1.648	 -0.175
       1.652	 -0.145
       1.656	 -0.120
       1.660	 -0.095
       1.664	 -0.065
       1.668	 -0.040
       1.672	 -0.030
       1.676	 -0.050
       1.680	 -0.070
       1.684	 -0.095
       1.688	 -0.105
       1.692	 -0.120
       1.696	 -0.120
       1.700	 -0.135
       1.704	 -0.165
       1.708	 -0.210
       1.712	 -0.230
       1.716	 -0.260
       1.720	 -0.280
       1.724	 -0.310
       1.728	 -0.370
       1.732	 -0.430
       1.736	 -0.485
       1.740	 -0.510
       1.744	 -0.505
       1.748	 -0.490
       1.752	 -0.485
       1.756	 -0.470
       1.760	 -0.470
       1.764	 -0.450
       1.768	 -0.430
       1.772	 -0.405
       1.776	 -0.390
       1.780	 -0.370
       1.784	 -0.340
       1.788	 -0.315
       1.792	 -0.305
       1.796	 -0.270
       1.800	 -0.240
       1.804	 -0.220
       1.808	 -0.215
       1.812	 -0.190
       1.816	 -0.190
       1.820	 -0.175
       1.824	 -0.155
       1.828	 -0.115
       1.832	 -0.075
       1.836	 -0.055
       1.840	 -0.035
       1.844	  0.035
       1.848	  0.145
       1.852	  0.270
       1.856	  0.400
       1.860	  0.525
       1.864	  0.670
       1.868	  0.800
       1.872	  0.895
       1.876	  0.960
       1.880	  1.040
       1.884	  1.130
       1.888	  1.220
       1.892	  1.260
       1.896	  1.270
       1.900	  1.260
       1.904	  1.215
       1.908	  1.170
       1.912	  1.075
       1.916	  1.005
       1.920	  0.980
       1.924	  0.955
       1.928	  0.945
       1.932	  0.925
       1.936	  0.900
       1.940	  0.855
       1.944	  0.790
       1.948	  0.740
       1.952	  0.680
       1.956	  0.670
       1.960	  0.675
       1.964	  0.655
       1.968	  0.575
       1.972	  0.470
       1.976	  0.365
       1.980	  0.280
       1.984	  0.160
       1.988	  0.045
       1.992	 -0.105
       1.996	 -0.210
       2.000	 -0.320
       2.004	 -0.385
       2.008	 -0.450
       2.012	 -0.495
       2.016	 -0.520
       2.020	 -0.525
       2.024	 -0.560
       2.028	 -0.565
       2.032	 -0.570
       2.036	 -0.570
       2.040	 -0.580
       2.044	 -0.585
       2.048	 -0.590
       2.052	 -0.600
       2.056	 -0.600
       2.060	 -0.610
       2.064	 -0.610
       2.068	 -0.605
       2.072	 -0.605
       2.076	 -0.620
       2.080	 -0.610
       2.084	 -0.605
       2.088	 -0.595
       2.092	 -0.580
       2.096	 -0.565
       2.100	 -0.555
       2.104	 -0.535
       2.108	 -0.525
       2.112	 -0.500
       2.116	 -0.465
       2.120	 -0.440
       2.124	 -0.420
       2.128	 -0.385
       2.132	 -0.365
       2.136	 -0.350
       2.140	 -0.320
       2.144	 -0.295
       2.148	 -0.255
       2.152	 -0.230
       2.156	 -0.200
       2.160	 -0.180
       2.164	 -0.140
       2.168	 -0.130
       2.172	 -0.125
       2.176	 -0.160
       2.180	 -0.185
       2.184	 -0.205
       2.188	 -0.200
       2.192	 -0.205
       2.196	 -0.205
       2.200	 -0.240
       2.204	 -0.275
       2.208	 -0.325
       2.212	 -0.350
       2.216	 -0.365
       2.220	 -0.365
       2.224	 -0.410
       2.228	 -0.470
       2.232	 -0.530
       2.236	 -0.585
       2.240	 -0.605
       2.244	 -0.580
       2.248	 -0.560
       2.252	 -0.550
       2.256	 -0.545
       2.260	 -0.520
       2.264	 -0.500
       2.268	 -0.480
       2.272	 -0.450
       2.276	 -0.435
       2.280	 -0.405
       2.284	 -0.375
       2.288	 -0.350
       2.292	 -0.335
       2.296	 -0.305
       2.300	 -0.280
       2.304	 -0.260
       2.308	 -0.245
       2.312	 -0.215
       2.316	 -0.180
       2.320	 -0.155
       2.324	 -0.145
       2.328	 -0.115
       2.332	 -0.080
       2.336	 -0.060
       2.340	 -0.030
       2.344	  0.060
       2.348	  0.175
       2.352	  0.310
       2.356	  0.450
       2.360	  0.585
       2.364	  0.740
       2.368	  0.855
       2.372	  0.940
       2.376	  1.010
       2.380	  1.095
       2.384	  1.175
       2.388	  1.260
       2.392	  1.270
       2.396	  1.275
       2.400	  1.255
       2.404	  1.215
       2.408	  1.140
       2.412	  1.050
       2.416	  0.995
       2.420	  0.985
       2.424	  0.960
       2.428	  0.955
