Elapsed_time	ECG
       0.000	 -0.780
       0.004	 -0.730
       0.008	 -0.660
       0.012	 -0.615
       0.016	 -0.605
       0.020	 -0.580
       0.024	 -0.530
       0.028	 -0.505
       0.032	 -0.510
       0.036	 -0.510
       0.040	 -0.465
       0.044	 -0.415
       0.048	 -0.385
       0.052	 -0.340
       0.056	 -0.235
       0.060	 -0.125
       0.064	 -0.050
       0.068	 -0.020
       0.072	  0.055
       0.076	  0.115
       0.080	  0.135
       0.084	  0.125
       0.088	  0.155
       0.092	  0.155
       0.096	  0.135
       0.100	  0.135
       0.104	  0.200
       0.108	  0.295
       0.112	  0.370
       0.116	  0.365
       0.120	  0.385
       0.124	  0.370
       0.128	  0.315
       0.132	  0.230
       0.136	  0.120
       0.140	 -0.020
       0.144	 -0.170
       0.148	 -0.350
       0.152	 -0.550
       0.156	 -0.665
       0.160	 -0.730
       0.164	 -0.775
       0.168	 -0.810
       0.172	 -0.800
       0.176	 -0.775
       0.180	 -0.755
       0.184	 -0.705
       0.188	 -0.610
       0.192	 -0.520
       0.196	 -0.480
       0.200	 -0.460
       0.204	 -0.385
       0.208	 -0.305
       0.212	 -0.250
       0.216	 -0.230
       0.220	 -0.175
       0.224	 -0.080
       0.228	 -0.020
       0.232	  0.035
       0.236	  0.090
       0.240	  0.175
       0.244	  0.205
       0.248	  0.200
       0.252	  0.195
       0.256	  0.220
       0.260	  0.235
       0.264	  0.220
       0.268	  0.195
       0.272	  0.210
       0.276	  0.235
       0.280	  0.225
       0.284	  0.185
       0.288	  0.195
       0.292	  0.210
       0.296	  0.195
       0.300	  0.165
       0.304	  0.180
       0.308	  0.190
       0.312	  0.180
       0.316	  0.140
       0.320	  0.140
       0.324	  0.150
       0.328	  0.135
       0.332	  0.085
       0.336	  0.060
       0.340	  0.065
       0.344	  0.055
       0.348	  0.020
       0.352	 -0.020
       0.356	  0.005
       0.360	  0.010
       0.364	 -0.020
       0.368	 -0.040
       0.372	  0.010
       0.376	  0.085
       0.380	  0.155
       0.384	  0.215
       0.388	  0.300
       0.392	  0.385
       0.396	  0.420
       0.400	  0.420
       0.404	  0.480
       0.408	  0.500
       0.412	  0.490
       0.416	  0.485
       0.420	  0.500
       0.424	  0.540
       0.428	  0.560
       0.432	  0.515
       0.436	  0.485
       0.440	  0.475
       0.444	  0.440
       0.448	  0.395
       0.452	  0.310
       0.456	  0.210
       0.460	  0.075
       0.464	 -0.070
       0.468	 -0.175
       0.472	 -0.170
       0.476	 -0.145
       0.480	 -0.120
       0.484	 -0.150
       0.488	 -0.180
       0.492	 -0.190
       0.496	 -0.180
       0.500	 -0.180
       0.504	 -0.125
       0.508	 -0.080
       0.512	 -0.080
       0.516	 -0.145
       0.520	 -0.160
       0.524	 -0.160
       0.528	 -0.185
       0.532	 -0.235
       0.536	 -0.295
       0.540	 -0.345
       0.544	 -0.415
       0.548	 -0.500
       0.552	 -0.555
       0.556	 -0.555
       0.560	 -0.565
       0.564	 -0.600
       0.568	 -0.640
       0.572	 -0.640
       0.576	 -0.630
       0.580	 -0.655
       0.584	 -0.685
       0.588	 -0.685
       0.592	 -0.670
       0.596	 -0.690
       0.600	 -0.725
       0.604	 -0.700
       0.608	 -0.665
       0.612	 -0.655
       0.616	 -0.675
       0.620	 -0.670
       0.624	 -0.640
       0.628	 -0.635
       0.632	 -0.650
       0.636	 -0.640
       0.640	 -0.610
       0.644	 -0.600
       0.648	 -0.620
       0.652	 -0.620
       0.656	 -0.590
       0.660	 -0.560
       0.664	 -0.550
       0.668	 -0.545
       0.672	 -0.475
       0.676	 -0.410
       0.680	 -0.360
       0.684	 -0.305
       0.688	 -0.215
       0.692	 -0.150
       0.696	 -0.130
       0.700	 -0.155
       0.704	 -0.125
       0.708	 -0.085
       0.712	 -0.085
       0.716	 -0.135
       0.720	 -0.150
       0.724	 -0.125
       0.728	 -0.095
       0.732	 -0.115
